C3,F3,F4,F7,F8,Fp1,Fp2,O1,O2,P4,P7,P8,T7,T8,Cpz
-4.420952450345794e-06,-1.5411520053021377e-05,1.2292166502447799e-05,-3.899596777046099e-05,8.112349178190925e-05,-3.845357078091638e-05,9.516175396129256e-06,-1.4310596498035011e-05,6.547543307533488e-07,-2.648489498824347e-06,-1.5817432540643495e-05,8.238156027573496e-06,-1.7868299437395763e-05,3.119625762337819e-05,4.905825335299596e-06
-2.8811446100007743e-06,-5.4362707437860536e-06,1.689187229203526e-06,-1.701778592178016e-05,2.151504213543376e-05,-2.9458822837113985e-05,-1.3510030612451374e-05,3.553182068571914e-06,3.7522045204241294e-06,4.5436509026330896e-06,6.47592059976887e-07,1.1695801731548272e-05,-1.676257852523122e-07,1.6414223182437127e-05,4.660797287669993e-06
-1.0027169082604814e-05,-1.988247640838381e-05,1.6282631349895382e-06,-1.8105645722243935e-05,4.0004949369176757e-05,-2.784835669444874e-05,-5.5281743698287755e-06,-4.160792741458863e-07,4.738318239105865e-06,5.2266059356043115e-06,-3.214912794646807e-06,1.0677757018129341e-05,-5.496640369528905e-07,2.05484866455663e-05,2.748096449067816e-06
1.3214820228313329e-05,-1.958237726285006e-05,4.852251549891662e-06,-4.891036724075093e-05,9.336290531791747e-06,-0.000106499008325045,-7.676744462514762e-05,3.371319417055929e-05,3.812429849858745e-05,2.7455496820039116e-05,2.5054690922843292e-05,3.468925388006028e-05,9.189249340124661e-06,3.386139269423438e-05,2.226826109108515e-05
-7.308190788535285e-06,-1.581547769546887e-05,3.017177732544951e-06,-2.9336170882743318e-05,3.342872469147551e-05,-3.696672138175927e-06,1.9682960555655882e-05,-1.0377957551099826e-06,6.735522674716776e-06,3.557998525138828e-06,-8.023140708246501e-06,5.043771011514764e-06,-1.3976906302559655e-05,5.7297636999464885e-06,1.9984354366897605e-06
4.18290170500768e-06,-9.82512278824288e-06,7.666674719075672e-06,-2.8278356694499962e-05,2.9119262279664326e-05,-2.3554297968075844e-05,1.415744009136688e-06,1.5398413779621478e-06,3.4854996329158894e-06,1.3613453120342456e-06,4.317638740758412e-06,5.887544375582365e-06,-6.725545063090976e-06,1.0614754501148127e-05,-1.207883542519994e-06
6.725389312123298e-08,1.7197808119817637e-06,2.084002676383534e-05,-2.9805564281559782e-05,2.7794013476523105e-05,-2.8631902523557073e-05,7.711535090493271e-06,-4.227030331094284e-06,-1.1444136134741711e-05,-4.3506927340786206e-06,5.221181709202938e-09,-8.374531716981437e-07,-5.297951929605915e-06,1.1638531304924982e-05,1.4818367674251931e-05
-1.3873176669676468e-06,-8.423745271102234e-06,3.0090941436355934e-06,-1.7764759832061827e-05,2.2895035726833157e-05,-9.693325409898534e-06,6.878296062495792e-06,-8.193829046376777e-07,1.1931566632483737e-06,7.678549422962533e-07,6.0429254347127426e-06,3.1341642170445994e-07,-2.842398771463195e-06,5.951165803708136e-06,-6.120014290900144e-06
-2.9455090952978935e-06,-1.1533147699083202e-05,8.309654731419869e-06,-2.7098025384475477e-05,4.373737328933203e-05,-4.156807830213438e-05,-8.614457328803837e-06,3.366882083355449e-06,3.6576907405105885e-06,6.127885626483476e-06,-1.1864358384627849e-08,3.890567313646898e-06,-1.0102248779730871e-06,1.666922526055714e-05,7.022029691938769e-06
-1.614573929487051e-05,-1.7683652231426095e-05,-1.0157433848689834e-05,-2.7393410618969938e-05,3.53947280018474e-05,1.1773115147661883e-05,2.5869859200611245e-05,-4.350288747900777e-06,4.701880243374035e-06,-4.091579285159241e-06,-3.7569943742710166e-06,8.42499594000401e-06,-4.638745849661063e-06,1.165762932942016e-05,-9.604363867765642e-06
-1.1209284565438793e-05,6.068134780434775e-06,2.891450708375487e-05,-1.3892957440475584e-05,4.832389276998583e-05,4.008279756817501e-05,6.210117498994805e-05,-3.749576171685476e-05,-2.384167237323709e-05,-2.224818308604881e-05,-2.7295846848574e-05,-1.3915013823861955e-05,-3.170922263961984e-05,3.6562159948516637e-06,-7.538780891991337e-06
-2.1885278371769346e-06,-7.378262353086029e-06,7.0390724431490526e-06,-2.290333304699743e-05,1.0694287084334064e-05,-7.264821988428594e-06,6.044647307135165e-07,5.922279342485126e-06,1.2853458656536532e-05,3.30614318500011e-06,-8.683923624630552e-07,4.5202923502074555e-06,-1.2177560620330041e-05,2.594290208435268e-06,5.246610214726388e-06
7.416768539769691e-06,4.066977226102608e-06,1.629175039852271e-05,-2.2655248358205426e-05,3.689278310048394e-05,-1.166420588560868e-06,1.7636427145362177e-05,-1.4253086419557803e-05,-1.8692226831262815e-05,-1.3175845197110903e-05,-6.558490895258728e-06,-7.520240387748345e-06,-6.48268624559023e-06,1.2721501747137154e-05,-4.521961756154269e-06
-8.488713774568168e-06,-8.33851868264901e-06,1.6122476154123433e-06,-1.0756202300399309e-05,1.7137018858193187e-05,5.380549282563152e-06,1.319930186127749e-05,-5.609973072751018e-06,9.465957191423513e-07,3.772978288907325e-06,-9.791517641133396e-06,2.8391389150783652e-06,-7.1304102675640024e-06,6.9056626159635925e-06,-1.6781568774604239e-06
-3.693849066621624e-07,-2.7570965812628856e-05,1.1261678309892886e-05,-6.0853185459563974e-05,2.9393474505923223e-05,-2.5162111342069693e-05,3.7790596252307296e-07,-2.5485320520601817e-06,1.5701476058893604e-05,2.0295394278946333e-05,-1.0252726951875957e-05,2.042296262061427e-05,-1.7898976011565537e-05,2.5235916382371215e-05,2.196707464463543e-05
2.449704425089294e-06,8.754554073675536e-06,2.1985455532558262e-05,-1.9547495867300313e-05,2.6177525342063745e-05,2.176199632231146e-05,3.2475012631039135e-05,-1.579111199134786e-05,-1.882913420558907e-05,-1.2513872661656933e-05,-1.013326345855603e-05,-2.1577187681032228e-05,-1.8847148567147087e-05,-1.3662802302860655e-06,5.0012467909255065e-06
-2.239653895230731e-05,-1.940894128438231e-05,1.6052883665906847e-05,-4.587754301610403e-05,6.866774401714792e-05,2.5520143026369624e-05,5.5865202739369124e-05,-1.2425525937942439e-05,-6.744716756656999e-06,-1.6865099041751819e-06,-3.0563262953364756e-05,-4.798597444732877e-06,-3.0156938464642735e-05,9.602227464711177e-06,-1.6496263981480297e-06
-2.7710524591384456e-05,-5.150874130777083e-05,-1.0284969448548509e-05,-0.00011658290168270469,9.974560816772282e-05,-5.244892872724449e-05,1.4115440535533708e-05,5.998037522658706e-06,3.602149172365898e-05,2.8669644279943896e-05,1.8695950529945549e-06,3.453159115451854e-05,-3.290885069873184e-05,5.787106965726707e-05,1.262243925026496e-05
-1.0734830993897049e-05,-2.4110860408654844e-05,3.190325332980137e-05,-0.00010293517334503122,9.154943836620077e-05,-3.9449155337933917e-05,2.9354314847296337e-05,1.6638973761473608e-05,9.534742503092275e-06,6.463087515840016e-06,-2.4141150333889527e-05,1.8229934539704118e-05,-4.404560058901552e-05,2.7849830985360313e-05,1.3893196467051894e-05
-3.2207176445808727e-06,-1.1087874554505106e-05,-7.866910891607404e-07,-2.5141926016658545e-05,1.1953568900935352e-05,-3.2604148145765066e-05,-1.1803922461695038e-05,1.2102401342417579e-05,1.11900460524339e-05,8.72415103003732e-06,6.573484824912157e-06,1.6426229194621556e-05,-4.295407052268274e-06,1.4887109500705265e-05,7.08369634594419e-06
-8.861400601745117e-06,-9.481849701842293e-06,4.681819518737029e-05,-9.165727533400059e-05,9.445967771171127e-05,-2.641851096996106e-06,4.041354804940056e-05,-2.8907633350172546e-05,-1.191844376080553e-05,6.063106980036537e-06,-3.492509677016642e-05,-1.4253000699682161e-06,-4.747348748423974e-05,3.2580119295744225e-05,1.6957692423602566e-05
-2.180996034439886e-05,-1.4786898191232467e-05,1.9302621240058215e-05,-5.81860604143003e-05,8.904644528229255e-05,1.364941090287175e-05,4.551182622236638e-05,-1.4015236502018524e-05,-1.3458360626827925e-05,-1.287129180127522e-05,-1.629682049042458e-05,-2.6679281290853396e-06,-2.679806038941024e-05,2.590156566384394e-05,-1.2521255939645926e-05
-3.239718353142962e-06,-2.2283338694251142e-05,6.642833341174992e-06,-6.887291965540498e-05,3.989976175944321e-05,-5.924826655245852e-05,-2.3604479792993516e-05,1.9838794287352357e-05,1.5467876437469386e-05,1.8157763349790912e-05,1.9131260160065722e-05,2.741335617884033e-05,-1.3113372915540822e-05,3.1474347906623734e-05,1.2336102827248396e-05
-2.635431883390993e-06,-1.804404291760875e-06,1.7450150608055992e-05,-5.1300067752890754e-05,2.8210639356984757e-05,3.21200550388312e-05,4.8112593503901735e-05,-1.4590711771234055e-05,-6.764931640645955e-06,-1.9586320831876947e-06,-2.0375728126964532e-05,-1.9425260688876733e-06,-2.8902760277560446e-05,-5.8367384099256014e-06,1.0218491979685496e-05
-2.074145527330984e-05,-3.384946012374712e-06,3.1091740311239846e-05,-5.7976967582362704e-05,6.148023567220662e-05,0.00010375740384915844,0.00011179016655660234,-3.458329683780903e-05,-3.997364456154173e-05,-1.8733695014816476e-05,-3.4553171644802205e-05,-3.366783585079247e-05,-4.990381421521306e-05,-5.415833356892108e-06,-9.184889222524362e-06
5.2553118621290196e-06,-9.755202427186305e-06,9.349206720798975e-06,-3.792363077081973e-05,8.095295925159007e-06,-3.897135684383102e-05,-1.1644912490282877e-05,7.449604254361475e-06,6.886116352688987e-06,1.3187404420023086e-05,9.532295962344506e-06,1.0832280167960562e-05,7.570552043034695e-07,1.260490125787328e-05,1.4345630802381493e-05
-7.192341399786528e-06,-1.7719898096402176e-05,-2.557647803769214e-06,-3.9370666854665615e-05,1.7706004655337892e-05,-3.261636783236099e-05,-5.87905151405721e-06,1.139145138040476e-05,1.5621759530404233e-05,1.3916334410168929e-05,7.589448841827107e-06,1.6208001397899352e-05,-3.6565897971740924e-06,1.731753218336962e-05,9.242035275747185e-06
4.362523213785607e-06,-1.7957150703296065e-05,-8.239354201577953e-06,-3.979612301918678e-05,1.4693681805511005e-05,-4.138303120271303e-05,-3.012197066709632e-05,2.1267112515488407e-05,2.0360936787255923e-05,6.956476681807544e-06,2.7445899377198657e-05,1.681380729223747e-05,5.728192718379432e-06,2.0507548470050097e-05,-6.3854639620331e-07
-1.3225632756075356e-05,-2.7602185582509264e-05,1.3448452591546811e-06,-5.372313353291247e-05,4.723333040601574e-05,-2.944195898635371e-05,9.915413556882413e-08,1.337685353064444e-05,1.742220729283872e-05,9.515823876427021e-06,7.931652817205759e-06,1.6224360706473817e-05,-1.8700569626162178e-05,2.6240710212732665e-05,3.304543042759178e-06
2.943032086477615e-06,-3.349283269926673e-05,1.2174966059319559e-05,-7.496017133235e-05,5.0697166443569586e-05,-8.017032814677805e-05,-1.9394728042243514e-05,1.380195863021072e-05,2.4010591914702673e-05,1.6412254126407788e-05,1.0303656836185837e-05,2.909738077505608e-05,-1.0340633252781117e-05,3.777069832722191e-05,2.1146991457499098e-05
-1.2432501534931362e-06,-6.925683919689618e-06,7.469469665011275e-08,-2.0011290757793176e-05,1.1552951946214307e-05,-1.5147837984841317e-05,-6.314268830465153e-06,-5.555766620091163e-07,6.36277582088951e-06,6.6845198034570785e-06,-6.343720087897964e-06,1.4359673514263704e-05,-7.1364338509738445e-06,1.3557828424382024e-05,1.1085621281381464e-05
-8.953102224040776e-07,-8.351978749487898e-06,3.0520786822307855e-06,-5.254657389741624e-05,3.2144667784450576e-05,5.423693437478505e-06,3.2164530239242595e-05,-3.5632419894682243e-06,1.1472251117083943e-05,-1.3321903679752722e-05,-1.6477174085594015e-05,1.0504323654458858e-05,-2.5355529942316934e-05,1.464165143261198e-05,1.11085157072921e-05
-7.125408842512115e-06,-1.744606549891614e-05,-7.558354809589218e-06,-3.948002267861739e-05,1.9043274278374156e-05,-3.244360414100811e-06,1.0436765478516463e-05,3.0162918847054243e-06,1.3235817959866836e-05,1.1524602086865343e-05,3.1842982934904285e-06,1.1934821600334544e-05,-1.6190335372812115e-05,1.0243301403534133e-05,8.425376563536702e-06
-1.7272356217290508e-05,-1.4324212315841578e-05,4.821195034310222e-07,-2.1811692931805737e-05,2.8388811188051477e-05,1.6145391555255628e-05,2.520070461287105e-05,2.200213202740997e-06,4.8688838205634966e-06,-1.9843364498228766e-06,-6.860772373329382e-06,4.919665570923826e-06,-1.5806352166691795e-05,5.892648914596066e-06,-1.0038715345217497e-05
-7.167202056734823e-06,-1.0275019576511113e-05,2.6308485757908784e-05,-4.8735219934314955e-05,4.9818824663816486e-05,-6.62257832573232e-06,2.281622710142983e-05,-1.1415650078561157e-06,-1.7198060049850028e-05,-2.4082237359834835e-06,-1.193977368529886e-06,-5.7213869695260655e-06,-1.4781430763832759e-05,1.2089964911865536e-05,4.211162661249546e-06
-1.0853097592189442e-05,-1.3992474691804091e-05,1.7356884200125933e-05,-3.960866251873085e-05,5.6317897929147875e-05,-3.346612174937036e-06,2.0219538782839663e-05,-1.4293623280536849e-05,1.4913001677996363e-07,-3.5399179978412576e-06,-1.8671825387173158e-05,9.431423677597195e-06,-2.085616779368138e-05,1.7615827005101892e-05,4.071678631589748e-06
2.083627236970642e-05,-8.315855666296557e-06,8.451899702777155e-06,-5.268404675007332e-05,1.2702295862254687e-05,-4.9025617954612244e-05,-1.5232600162562449e-05,1.4628791632276261e-05,8.316598268720554e-06,1.438157300981402e-05,1.2652766599785537e-05,5.914617759117391e-06,-2.28995713769109e-06,1.0629907592374366e-05,1.9033354647035594e-05
-1.671767086008913e-05,-1.8677291791391326e-05,-2.4321525415871292e-06,-2.9265111606946448e-05,3.575586561055388e-05,-2.085707399146486e-05,-5.798510755994357e-07,9.55739346863993e-06,5.1290644478285685e-06,5.052500455349218e-06,9.222824360222148e-06,1.4976346022876896e-05,-9.205041351378895e-07,1.9565845150282257e-05,-9.810180472413776e-06
8.71741576702334e-06,3.2929110602708533e-06,4.247919332556194e-05,-5.071720079286024e-05,6.671680057479534e-05,-1.4976518286857754e-05,1.820386523831985e-05,-2.0156340269750217e-05,-2.54851966019487e-05,-7.284669209184358e-06,-1.7147842299891636e-05,-9.091463653021492e-06,-2.384524850640446e-05,1.796416108845733e-05,1.1330138477205765e-05
-1.1472098321974045e-05,-4.554170118353795e-06,2.9259317614105385e-05,-3.581216606107773e-05,6.239370151206458e-05,2.0233292730154062e-05,5.224988308327738e-05,-2.5506071324343793e-05,-2.7465693165140692e-05,-1.4220292428035464e-05,-2.8837301215389743e-05,-8.419272489845753e-06,-2.7878942319148337e-05,1.6232456346187973e-05,3.797360250246129e-06
-4.9451764425612055e-06,-7.840389457669517e-06,2.3140310076996684e-06,-1.6402954315708485e-05,8.950606570579112e-06,6.392733666871209e-07,9.173054422717541e-06,6.373347787302919e-07,5.078259164292831e-06,7.512325737479841e-06,-7.154127160902135e-06,5.153672645974439e-06,-1.5218578482745215e-05,5.128726115799509e-06,6.973944891797146e-06
-2.3311648874368984e-05,2.3793327272869647e-06,1.759036513249157e-05,-4.546710044905922e-06,5.428998338175006e-05,6.458103780460078e-05,7.244361404445954e-05,-2.947732082247967e-05,-2.3029498152027372e-05,-2.42204705500626e-05,-3.259278309997171e-05,-1.92617285392771e-05,-3.401062167540658e-05,-4.497402187553234e-06,-1.6336150792994886e-05
-4.1377561501576565e-06,-4.316331029485809e-06,1.186335089187196e-05,-1.2061138477292843e-05,1.784784842584486e-05,1.706982106952637e-05,2.367876322750817e-05,-1.2043722676935431e-05,-8.811377938400256e-06,-1.2685009096458089e-06,-1.1678799864967004e-05,-3.5326174838701263e-06,-1.341261793186277e-05,-8.745391824049875e-07,1.6776184565969743e-06
-8.470594138998422e-06,-2.032428039910883e-05,5.203823775445926e-06,-3.501724950183416e-05,1.946143038367154e-05,-3.184290892477293e-05,-9.338962172478205e-06,2.4002968530112412e-05,1.875321686384268e-05,8.065260544753983e-06,1.317466421824065e-05,1.2540588159026811e-05,-7.023626494628843e-06,8.722454367671162e-06,2.0932145616825437e-06
-6.58425415167585e-06,3.4573123741665768e-06,8.686494766152464e-06,-2.3803535441402346e-05,3.180924113621586e-05,3.062098039663397e-05,3.997424846602371e-05,-1.4344486203299311e-05,-1.5675888789701276e-05,-1.824246737669455e-05,-4.901250576949678e-06,-1.4233779893402243e-05,-1.1382895536371507e-05,5.4074903346190695e-06,-1.0787211522256257e-05
-1.6081233297882136e-05,-1.9099808923783712e-05,5.099127520225011e-06,-4.8080644774017856e-05,3.201753042958444e-05,6.28702764515765e-06,3.099225705227582e-05,2.9983055469529063e-06,1.232443253229576e-05,8.614972784926067e-06,-1.78204572875984e-07,4.9596223163916875e-06,-2.550949147916981e-05,4.774356966663618e-06,8.817494290269678e-07
-7.311229865081259e-06,-9.231472859028145e-06,2.291164310008753e-05,-5.8897020608128514e-05,6.211878098838497e-05,2.190832435644552e-05,6.0534654039656743e-05,-1.091561944122077e-05,-1.8459803868609015e-05,-9.066976872418309e-06,-1.546835881072184e-05,-8.519645234628115e-06,-3.0479525548798847e-05,7.033269639578066e-06,-6.1570171965286136e-06
-1.4162054412736325e-05,1.940813490364235e-05,2.0405118448252324e-05,-2.6340131626056973e-05,7.12487362761749e-05,8.237115025622188e-06,4.745258956972975e-05,-2.9133026146155316e-05,-2.4095938897517044e-05,-1.5592704016853531e-06,-2.3694524315942544e-05,-1.4496893982141046e-05,-6.961513633996219e-06,-2.4442961148452014e-06,-2.38640441239113e-05
-2.6054347017634427e-06,-5.432888428913429e-06,9.07920184545219e-06,-1.677544628364558e-05,2.124141883541597e-05,-1.5307634384953417e-05,4.393137714941986e-06,2.5050633212231332e-06,1.974144652194809e-06,-1.9649469322757795e-06,-2.5414919946342707e-07,-9.333117532150936e-07,-3.555633156793192e-06,6.368694130287622e-06,1.267783773073461e-06
-1.2668874660448637e-05,-4.091197297384497e-06,2.0245715532496433e-05,-3.7905874705757014e-05,3.1662210858485196e-05,-1.072812665370293e-06,1.3487897376762703e-05,2.333242107965816e-06,2.914202298143209e-06,-1.1669408877423848e-05,5.322343895386439e-06,2.2781060806664755e-06,-7.965458735270659e-06,6.439427522764163e-06,-9.309521374234464e-06
-7.5366256169218104e-06,4.574393415168743e-06,2.8931301130796783e-05,-5.1458730013109744e-05,5.576114199357107e-05,7.707009535806719e-05,9.721046080812812e-05,-3.939713587897131e-05,-3.102073515037773e-05,-1.2683762633969309e-05,-4.054014198118239e-05,-2.54520064117969e-05,-4.8972934564517345e-05,-5.701313966710586e-06,-7.840062608011067e-07
-4.783547410625033e-06,-2.4389040845562704e-05,3.1333522201748565e-05,-0.00010247546970276744,9.133787898463197e-05,-3.7536856325459667e-05,3.35070271830773e-05,-1.605076036526043e-05,-3.0288829293567687e-06,1.1290845577605069e-05,-1.6417693586845417e-05,4.110593181394506e-06,-2.0824089006055146e-05,3.378864948899718e-05,2.013782147969323e-05
-2.0120839280934888e-05,-4.015944978164043e-05,4.330372030381113e-05,-0.00015897695266176015,0.00012328993034316227,7.148919394239783e-07,7.817195728421211e-05,-1.9566682112781564e-05,5.29612043465022e-06,9.504948707217409e-06,-3.198873434939742e-05,1.7187716366606764e-05,-6.26818130058382e-05,3.897440644351491e-05,1.705077704627911e-05
-1.6112944877022528e-05,-8.710700626579637e-06,9.177434321827604e-06,-2.4427957896477892e-05,3.769390468733036e-05,3.959992068303109e-05,5.233256274550513e-05,-1.4127852466572222e-05,-1.0497926631103383e-05,-1.030445059768681e-05,-1.803703867153672e-05,-5.71590044273762e-06,-2.31022290790861e-05,1.3880171536584385e-06,-9.154839062830433e-06
