F7,T7,P7,O1,TP9,Fz,Cz,Fp2,F8,T8,P8,O2,TP10,Pz,Cpz
-2.4501709958713036e-05,-1.600636460352689e-05,-6.005054586921688e-06,-3.7746319776488235e-06,-7.298301625269232e-06,2.350829163333401e-06,-1.4845027180854231e-06,1.6011003936000634e-05,3.155821380573798e-05,9.241632596967975e-06,7.4046779445779976e-06,-3.019863896724928e-06,-3.894456312991679e-09,-2.366811600040819e-06,-2.105223757098429e-06
-7.563058125015232e-05,-1.5165714103204664e-05,-1.93809219126706e-05,-2.6367481041233987e-05,-1.765292881827918e-05,1.183819176731049e-05,-6.0713292810987696e-06,6.0714561186614446e-05,0.00011391036969143897,8.89395141712157e-06,-1.5605910448357463e-06,-1.0804033081512898e-06,-1.0881250091188122e-05,-1.5316005374188535e-05,-6.249864753726797e-06
-5.100523412693292e-05,-1.6593480268056737e-05,-1.4911902326275595e-05,-7.578323675261345e-06,-1.9914247786800843e-05,1.1969994602623046e-05,4.081238785147434e-06,1.2040521141898353e-05,3.853134694509208e-05,1.9217309500163537e-05,1.428420546289999e-06,3.5861507967638317e-06,1.5854229786782525e-05,7.559610821772367e-07,2.538017724873498e-06
-3.283731348346919e-05,-9.99705434878706e-06,-5.578267860073538e-06,-1.312669428443769e-05,2.3836105356167536e-06,4.231169441482052e-06,-6.677712008240633e-06,2.9601944333990104e-05,5.7406240557611454e-05,1.4811734217801131e-05,5.229867383604869e-08,-1.943608526744356e-05,-3.5479488360579126e-06,-1.071874976332765e-05,-6.567171112692449e-06
-6.732592191838194e-05,-3.110179295617854e-05,-8.990171181721962e-06,-1.7097609088523313e-06,-2.7649288767861435e-05,1.1316717063891701e-05,-9.916120689013042e-07,3.4925920772366226e-05,6.449248780882044e-05,8.280710972030647e-06,1.544529141028761e-05,-4.513439989750623e-06,1.1533159522514325e-05,-3.552937414497137e-06,-1.5936893760226667e-07
-7.806367602825048e-05,-2.9898967682129296e-05,-1.413479685652419e-05,-1.430122074452811e-05,-1.7789542198443087e-05,-4.709404038294451e-06,5.83179706836745e-06,2.8740317247866187e-05,8.240133502113167e-05,2.136359967153112e-05,1.6020581853126714e-05,1.187821453640936e-05,-8.965809001892922e-06,-9.578672688803636e-06,1.1206247563677607e-05
-3.252399710618192e-05,-2.4414475774392486e-07,1.1884375680892845e-05,1.1220334044992342e-05,1.796343462956429e-05,-1.2117151527490932e-05,-1.0855416348931612e-05,-3.824695909315778e-06,2.0190817963339214e-05,3.1412100724992342e-06,-1.0689927876228467e-06,-3.047944119316526e-07,-6.544152711285278e-06,2.8620984267035965e-06,2.2107451513875276e-07
-3.911327803507447e-05,-8.947120022639865e-06,2.9017229508099263e-06,3.1730633054394275e-06,7.775005315124872e-07,-3.1369999646813085e-06,-5.511710014616256e-06,2.3548798253614223e-06,2.9860548693250166e-05,1.2304177744226763e-05,5.682711389454198e-06,1.4983825167291798e-06,6.662443411187269e-06,-5.286128725856543e-06,-3.2201912176788028e-06
-3.624374767241534e-05,-1.0238906725135166e-05,-7.98990868133842e-06,-4.334949153417256e-06,-1.1113887239844189e-05,8.324362170242239e-06,9.23783409234602e-06,2.9234132625788334e-06,2.2175292542669922e-05,1.5277299098670483e-05,3.397559794393601e-06,-6.510228104161797e-06,9.802699423744343e-06,2.5191606027874514e-06,2.7740068162529496e-06
-3.900580668414477e-05,-1.696199459289005e-05,-4.5411610472001485e-06,-2.564737769716885e-06,-7.884019396442454e-06,5.327358167050988e-06,-8.450423138128826e-06,3.0247064387367573e-05,5.513232326848083e-05,3.805272172030527e-06,-3.0210571821953636e-06,1.887457983684726e-06,1.965205228771083e-06,-8.221974439948099e-06,-7.713506420259364e-06
-0.00011620089208008721,-1.928494566527661e-05,-1.0855171240109485e-05,-8.76342573974398e-06,-1.3904189245295129e-05,1.3141406128625022e-05,1.9193632397218607e-05,1.4375653336173855e-05,9.021295409183949e-05,1.0922418368863873e-05,1.7401412151230033e-06,-7.24425967746356e-06,7.063154043862596e-06,4.698655629908899e-06,1.4904868748999434e-05
-0.00022801366424118896,-5.9519673868635437e-05,-9.297458859691687e-06,-1.3177168511901982e-06,-1.8387945829090313e-05,-2.4995861167553812e-06,1.2807407529180637e-05,2.0150599084445275e-05,0.0001656066024224856,3.654208046555141e-05,1.890521775749221e-05,1.4682662140330649e-05,2.9375171834544744e-05,6.629217892850647e-06,1.4337078482640209e-05
-2.502870961507142e-05,-4.804336015240551e-06,2.2404051378543954e-06,4.85797545479727e-06,1.7906472749018576e-06,8.240995640562687e-06,4.4993182655161945e-06,9.56056942413852e-06,2.122556634276407e-05,-5.569690124218596e-06,-1.7690611002763035e-05,4.511653450833819e-06,-1.3465493168496323e-05,5.583890924754087e-06,4.047817533603393e-06
-0.0001279598473047372,-3.427698175073601e-05,-7.8503389886464e-06,-1.3391445463639684e-06,-1.2952161341672763e-05,3.553687690782681e-06,-1.29756244859891e-07,3.38197228302306e-05,0.00011902610276592895,8.535242159268819e-06,-1.43959914566949e-06,1.0604589533613762e-05,6.783720891689882e-06,5.056765331801216e-06,-1.431989403499756e-06
-9.936970673152246e-05,-2.1195732642809162e-05,-2.5891995392157696e-06,-9.163359209196642e-07,-6.960841801628703e-06,-2.9861794246244244e-06,8.608434654888697e-06,1.2880209396826103e-06,7.1455528086517e-05,8.952582788879226e-06,8.974224328994751e-06,6.930248673597816e-06,9.640410098654684e-06,1.061142415892391e-05,7.557127048585244e-06
-8.531865796612692e-05,-4.088742844032822e-05,-1.4166162145556882e-05,8.409064321313053e-06,-2.7905459319299553e-05,1.164038258139044e-05,-1.1966776582994498e-06,3.4217265692859655e-05,8.085609078989364e-05,1.4249261312215822e-05,-3.865192411467433e-06,-4.526673066607145e-06,2.1727786588598974e-05,3.0261999199865386e-06,3.7401966039851686e-06
-6.229869359231088e-05,-2.500096888979897e-05,-7.869414730521385e-06,-6.066115929570515e-06,-1.1303848282295803e-05,6.825966465839883e-06,-9.743894906932837e-06,3.6474037187872455e-05,9.348266576125752e-05,9.590023466898856e-06,-1.2588821846293285e-05,-7.229157404253783e-06,1.0649810285201511e-05,-2.7662954380502924e-06,-1.215529118780978e-05
-0.0001291740445594769,-2.07675848287181e-05,-9.527739621262299e-06,-1.3484742339642253e-05,-4.068815769642242e-06,5.984687049931381e-06,1.356016036879737e-05,2.6885691113420762e-06,9.163706090475898e-05,3.092436372753582e-05,2.0809734451177064e-05,-2.979091732413508e-06,8.985782415038557e-06,-5.7233096413256135e-06,1.1134966371173505e-05
-4.563720722217113e-05,-1.2342796594566607e-05,-2.118621523550246e-06,1.1716019798768684e-06,-8.058179901127005e-07,-6.25433295908806e-06,-3.043749188691436e-06,3.0366807095560944e-06,3.838524753518868e-05,1.601261283212807e-05,5.908364983042702e-06,-1.4795035241377263e-06,2.968165063066408e-06,4.140626515436452e-06,5.872971087228507e-08
-0.0001784645955922315,-2.26621095862356e-05,-1.0946969268843532e-06,7.878352334955707e-06,1.8625878510647453e-06,-1.4447645298787393e-05,7.594371709274128e-07,-1.7077607481041923e-05,0.0001034749311656924,2.8584368010342587e-05,2.052336640190333e-05,1.7895687506097602e-05,2.7823982236441225e-05,1.132319539465243e-05,1.3620755908050342e-05
-5.431800673250109e-05,-2.6305999199394137e-05,-1.2751341273542494e-05,-1.3754864994552918e-05,-1.2918444554088637e-05,6.961347025935538e-06,-1.3279194718052167e-05,3.824476834779489e-05,8.08787954156287e-05,2.095139961966197e-05,8.12122380011715e-06,-4.459670890355483e-06,1.1296544471406378e-05,-1.5461539987882134e-05,-1.3205016330175567e-05
-6.267769458645489e-05,-9.103053969283792e-06,-5.182822860660963e-06,-1.370595782645978e-06,-2.089955160045065e-06,-3.461745109234471e-06,-7.650923691926437e-06,1.0359208317822777e-05,5.207656431593932e-05,1.1343885489623062e-05,4.205935510981362e-06,9.33580236051057e-06,1.0932727718682145e-05,-2.134966052835807e-06,-4.58237173006637e-06
-4.376494871394243e-05,-1.455243773307302e-05,-3.97627900383668e-06,-3.6186593206366524e-06,-6.9323791649367195e-06,-6.755576805517194e-06,-5.187530973671528e-07,7.112394087016582e-07,3.458806804701453e-05,2.7395710162636533e-05,4.936887762596598e-06,-1.1296592674625572e-06,1.1570313972697477e-05,1.1732309985745815e-06,8.732430387681234e-07
-3.876929531543283e-05,-1.3273519925860455e-05,-4.16421789850574e-06,-8.585539035266265e-07,-9.975351872526517e-06,7.811649084032979e-06,7.527428422804405e-06,9.646317266742699e-06,3.6807357901125215e-05,-2.302622306160629e-06,2.722162207646761e-06,1.9613730728451628e-07,5.915990186622366e-08,2.7519354262039997e-06,1.8214120700577041e-06
-2.227644836239051e-05,-1.1690721294144168e-05,-5.540412530535832e-06,-3.57050885213539e-06,-2.324264812614274e-06,-5.090102604299318e-06,-2.618216967675835e-06,8.659777449793182e-06,2.1397249668098084e-05,1.3540388863475528e-05,3.4882305044448003e-06,2.12688792089466e-06,8.215718025894603e-06,-4.208835889585316e-06,-1.0874146028072573e-07
-0.00010640408436302096,-2.0237514036125503e-05,-9.229210888861417e-06,-7.625612056472164e-06,-1.187003226732486e-05,2.9632627160935954e-06,3.492577889119275e-07,1.350185902992962e-05,9.160991248791106e-05,1.9357028804734e-05,1.530027475382667e-05,3.6697019822895527e-07,1.419844875272247e-05,-2.3735374270472676e-06,9.298582881456241e-08
-4.257475939084543e-05,-1.2514253285189625e-05,8.31756551633589e-07,2.546084942878224e-06,-6.983110552027938e-07,-5.427220116871467e-06,5.657849669660209e-06,6.582656169484835e-06,2.776700046069891e-05,1.4046592468730523e-05,3.1949239200912416e-06,4.037272901769029e-06,-5.344591045286506e-06,-2.2276398112808238e-06,4.122640689274704e-06
-0.0002187820919061778,-6.299216693150811e-05,-1.8225680378236575e-05,-9.493664038018323e-06,-3.705517156049609e-05,1.3449006473820191e-05,2.0515972209977917e-05,2.8482333163992735e-05,0.00017428160572308116,2.7984532607661095e-05,2.7468145162856672e-05,-1.1689248822221998e-06,1.6581427644268842e-05,2.0864979845214293e-05,1.8089702280121855e-05
-6.458225925598526e-05,-7.174730853876099e-06,-1.3372937246458605e-07,-3.3435617297072895e-06,2.0727225091832224e-07,-4.794808319275035e-06,7.761005690554157e-06,-8.194742804334965e-07,3.9270315937756095e-05,1.4387935152626596e-05,8.198292107408633e-06,-4.29663373324729e-06,1.0448961120346212e-05,9.027592113852734e-07,3.968660166719928e-06
-8.038065334403655e-05,-1.6776649999883375e-05,-6.909173379199274e-06,-1.1430626443598157e-05,-3.3297319532721303e-06,-2.394109515080345e-06,5.432009402284166e-06,1.3319489372776161e-05,5.8618503317120485e-05,1.4659301541541936e-05,-2.106421561620664e-06,9.75907221345551e-06,1.950325895450078e-06,1.0592114904284244e-05,8.996545602713013e-06
-8.001295645954087e-05,-3.382704744581133e-05,-7.883968464739155e-06,-2.933338691946119e-07,-1.2293625786696794e-05,8.508462997269817e-06,-8.76916601555422e-08,3.609057330322685e-05,9.080637391889468e-05,6.902021596033592e-06,-8.920701475290116e-07,8.826990587351702e-07,-5.744057261836133e-06,-1.5247533156070858e-06,-6.306272553047165e-07
-3.920860035577789e-05,-1.0894217439272325e-05,2.534269697207492e-06,4.898742190562189e-06,2.856009402307791e-06,-9.964909168047598e-06,-4.510881808528211e-06,2.1889609342906624e-06,3.7370020436355844e-05,1.1619630356562993e-05,7.128138577172649e-07,2.4399587346124463e-06,3.8111029425635934e-06,5.656465873471461e-07,-4.4185478031977254e-06
-0.00011412283311074134,-2.680329271242954e-05,-3.3804099075496197e-07,-1.1030715540982783e-06,-5.929885730893147e-06,-2.615261109895073e-07,1.6985886759357527e-06,-5.936259185546078e-06,7.727738693574793e-05,3.225118189220666e-05,1.6590335690125357e-05,1.2293992313061608e-06,2.1413026843219995e-05,-1.8100336092174985e-06,5.845025953021832e-06
-2.024201046424423e-05,-9.981251196222729e-06,-4.709730546892388e-06,-2.8686525865850854e-06,-7.9028840502815e-06,4.070295744895702e-07,8.036425242607947e-06,-1.5115285805222811e-06,1.2834711924369913e-05,5.831600901728962e-06,4.3069126149930526e-06,4.076848199474625e-06,-4.3114596337545663e-07,3.5386152603678056e-06,8.615059414296411e-06
-1.9403412807150744e-05,-1.70742614500341e-05,-8.130533956318686e-06,-5.963291187072173e-06,-9.969379789254162e-06,3.741749765140412e-06,-1.839117885538144e-06,2.2191085463418858e-05,5.1257658924441785e-05,5.771765927420347e-07,-9.368604878545739e-07,-4.903581043436134e-06,2.6937823349726386e-06,-6.739984030446067e-06,-5.501030955201713e-06
-6.355194818752352e-05,-1.7813766135077458e-05,-5.329291383304735e-06,-2.2083895601099357e-07,-8.067902854236308e-06,-3.861298864649143e-06,6.169290259094851e-06,7.97215943748597e-06,5.113911993248621e-05,8.56114115777018e-06,2.099645314501686e-06,3.828310582321137e-06,5.201649400987662e-06,4.625720976036973e-06,9.248007245332701e-06
-6.792901695007458e-05,-1.922529554576613e-05,-1.669781340751797e-06,5.88577677262947e-07,-6.178103831189219e-06,3.83853593577399e-07,-3.779350663535297e-07,7.304069185920525e-06,4.565912240650505e-05,1.1909416798516759e-05,7.936760994198266e-06,3.434017571635195e-06,1.0338063475501258e-05,3.545423169271089e-06,4.280829443814582e-06
-0.00024086735356831923,-6.400971415132517e-05,-1.6758819015194604e-05,-1.3523093457479263e-05,-3.221224460503436e-05,8.314452770719072e-06,3.9620937286599656e-07,6.418898010451812e-05,0.00021139710588613525,4.008735231764149e-05,1.7005123027047375e-05,-8.859331330768327e-07,2.0137337742198724e-05,3.183041940246767e-06,3.547559117578203e-06
-6.849083001725376e-05,-2.275788847327931e-05,-1.4908569482940948e-05,-3.541270871210145e-06,-1.86999277502764e-05,2.0957994820491876e-05,9.456122633366704e-06,3.378951259946916e-05,7.047022882034071e-05,7.81979588282411e-06,-6.2360022639040835e-06,-1.5126852304092608e-07,3.808709152508527e-07,-7.000874802542967e-06,-1.0878911780309863e-06
-0.0001106686959246872,-2.46846238951548e-05,4.829189492738806e-07,9.435162041881995e-06,-7.6184060162631795e-06,1.5091582213244692e-05,1.0863844408959267e-05,1.4585657027055277e-05,7.11713310010964e-05,-1.171630992757855e-05,1.6391450117225759e-06,1.791132456219202e-05,-1.3104439858580008e-05,1.6810995930427453e-05,9.800522320801974e-06
-0.00015018508247521822,-4.163665334999678e-05,-1.2636266546905972e-05,-1.1327130778227001e-05,-2.2742282681065262e-05,6.187618510011816e-06,4.989153694623383e-06,3.3225732749997405e-05,0.00014609013481958755,2.6163294023717754e-05,1.1049618478864431e-05,2.4015384951781016e-06,6.1323174804783775e-06,-4.873803305827096e-06,7.161802386690397e-06
-5.827146924275439e-05,-2.2042148884793278e-05,2.837775355146732e-06,7.482676210202044e-06,-1.479941147408681e-07,-1.3375482694755192e-05,-2.069957190542482e-06,-1.3961659078631783e-05,2.8625653158087516e-05,2.1349840153561672e-05,1.3648788751652319e-05,7.9347005339514e-06,1.7952694179257378e-05,6.6249136807527975e-06,3.41166651196545e-06
-7.398330126306973e-05,-2.8940538641109015e-05,-8.660187631903682e-06,-2.3078214326233137e-06,-1.0454715720698005e-05,-5.05078787682578e-06,-7.724978786427528e-06,7.5418263350002235e-06,6.33369954812224e-05,2.9450711281242548e-05,1.460144261500318e-05,5.528782821784262e-06,2.1868204385100398e-05,-2.3098887140804436e-06,-2.8957465474377386e-06
-0.00010148839282919653,-7.635239853698295e-06,2.4518576537957415e-06,3.021602651642752e-06,9.68148833635496e-06,-1.9508354341724043e-05,1.4883571566315368e-06,-3.551192821760196e-05,5.065497680334374e-05,2.9584322874143254e-05,6.216590463736793e-06,1.3147781373845646e-05,3.370783906575525e-05,8.29224222798075e-06,5.896858510823222e-06
-5.963717012491543e-05,-1.006252750812564e-05,-3.396483180040377e-06,-1.8302885962384607e-06,-2.0241932361386716e-06,1.0226802714896621e-05,4.84030806546798e-07,2.602143467811402e-05,7.911194370535668e-05,-6.265695560614404e-06,-7.131550773920026e-06,-5.761833676842798e-06,-5.1928855100413784e-06,-8.42204644868616e-06,-6.11953896623163e-06
-4.861785419052467e-05,-6.454625690821558e-06,3.165697535223444e-06,1.0168470907956362e-05,5.137698281032499e-06,3.6834339880442712e-06,8.35255445963412e-06,-1.256980249308981e-05,1.800923200789839e-05,2.5478339011897333e-06,-5.801193765364587e-07,9.030967476064689e-06,-1.2801301636500284e-06,3.932988875021692e-06,5.473659371091344e-06
-7.221381747513078e-05,-3.269217290835513e-05,-1.0227005077467766e-05,-2.793649400700815e-06,-1.6760002381488448e-05,4.239548047735298e-06,1.10365726868622e-06,2.5511561943858396e-05,6.242016206670087e-05,8.420006452070083e-06,8.54493282531621e-06,1.1623098998825299e-05,6.90874742304004e-06,5.612925633613486e-06,3.020077201654203e-07
-0.00017311517149209976,-3.667104328997084e-05,-2.1621839550789446e-05,-1.5404631199089636e-05,-2.0378007320687175e-05,-1.3178851077100262e-07,3.78051663574297e-06,1.2824069926864468e-05,0.00013987447891850024,4.005210575996898e-05,5.464423338708002e-06,2.7069225779996486e-05,2.60428533636059e-05,3.923782060155645e-06,8.291024641948752e-06
-0.00020764921646332368,-6.31400052952813e-05,-1.4826037158854888e-05,3.2428206395707093e-06,-2.62195935647469e-05,8.113557896649581e-06,-4.1825637708825525e-06,6.2118384448695e-05,0.00018855925372918136,1.8539718666943372e-05,5.652166976233275e-06,7.091251312374425e-06,1.1015970699190802e-05,1.4248919342207955e-05,-2.5646231733844616e-06
-8.880194582161494e-05,-2.2689740035275463e-05,-8.52346715873864e-06,3.648050778792822e-06,-1.2432925188932131e-05,1.1839786111522699e-05,-9.87949965747248e-06,2.698415801205556e-05,8.232512482209131e-05,1.0501657925487962e-05,-6.630742291235947e-06,-1.952312686626101e-06,1.8911582856162568e-05,1.4242950214793382e-06,-4.724020982393995e-06
-7.665835619263817e-05,-2.5108876911872358e-05,-8.476360108033987e-06,-7.166133741520753e-06,-1.3463266043345357e-05,8.993221172204358e-06,4.60643605038058e-07,1.830418113968335e-05,7.734200607956154e-05,2.138366107828915e-05,6.3341526583826635e-06,-4.849570302667416e-06,8.262114249646402e-06,-4.188172397334711e-06,-1.1692463885992765e-06
-4.772986540046986e-05,-2.069988522634958e-05,-4.8491247071069665e-06,-3.6961973819416016e-06,-1.4592857269235537e-05,-6.4294390540453605e-06,9.231372359863599e-07,5.407031494542025e-06,3.088910671067424e-05,2.700738741623354e-05,1.073703242582269e-05,4.051461189646943e-06,1.5810433296792326e-05,1.260204953723587e-07,3.04575587506406e-06
-6.600322922167834e-05,-1.6677469602655037e-05,-9.196459359372966e-06,-8.512186468578875e-06,-7.719991117483005e-06,-6.257705535972491e-07,-7.990895483089844e-06,9.347277227789164e-06,6.534209478559205e-05,1.751899799273815e-05,1.1327278116368689e-05,1.205260559800081e-06,1.7394368569512153e-05,-2.065362423309125e-06,-3.3439113025224287e-06
-5.160872751730494e-05,-2.1563825612247456e-05,-1.404977865604451e-05,-1.7759033653419465e-05,-1.6302430140058277e-05,-9.849894922808744e-06,-1.8963275806527236e-05,5.765353034803411e-05,8.728494503884576e-05,1.8473346244718414e-05,8.66594746185001e-07,-4.825868927582633e-06,1.247599720954895e-05,-1.0119841135747265e-05,-1.1711737215591711e-05
-5.761634201917332e-05,-6.835164640506264e-06,4.350813696873956e-06,4.6310469770105556e-06,-2.1911964722676203e-06,9.809319863052224e-07,2.4251164632005384e-06,-9.389668434778287e-06,3.533696053636959e-05,1.6352578768419335e-05,2.8185160090288264e-06,-7.01448334439192e-06,7.1567328632227145e-06,3.91780304198619e-06,5.076352294963726e-06
