C3,C4,O1,O2,F3,F4,F7,F8,Fz,Fp1,Fp2,P3,P4,Pz,T7,T8,P7,P8,Cpz
-8.356284524779767e-06,1.6358391803805716e-05,-1.609616265341174e-05,-1.271541441383306e-05,-2.055931645372766e-05,4.834520677832188e-05,-8.652781616547145e-05,8.033944322960451e-05,1.1098045433755033e-05,-2.6310746932267648e-05,4.1473424062132835e-05,-6.734242560924031e-06,1.8157060139856185e-06,-9.95702862383041e-07,-3.101144284300972e-05,2.065142325591296e-05,-1.667678589001298e-05,4.444435944606084e-06,1.4578326954506338e-06
-5.820133083034307e-06,4.073981472174637e-06,-2.3107950255507603e-06,3.079817361140158e-06,-9.9711432994809e-06,1.2279622751520947e-05,-3.775884033530019e-05,3.511647810228169e-05,4.958163117407821e-06,-1.5812898709555157e-05,1.9388731743674725e-05,-4.6195236791390926e-06,1.8767100300465245e-06,2.1852069949090946e-06,-1.664917726884596e-05,1.152471850218717e-05,-6.732827387168072e-06,5.1095025810354855e-06,8.239931048592553e-08
-4.382346105558099e-06,4.230648926295544e-06,1.8620630726218224e-07,2.4163618945749477e-06,-1.099751602851029e-05,7.195032594609074e-06,-3.459433810348855e-05,3.358769208716694e-05,2.2441740838985424e-06,-1.877025260910159e-05,1.0851741535589099e-05,-1.0476978786755353e-06,2.610986939544091e-06,-2.0765555746038444e-06,-6.648949238297064e-06,1.1760294455598341e-05,-2.299777406733483e-06,6.801734343753196e-06,-1.0674384611775167e-06
-5.586962970483e-06,8.299500223074574e-06,-2.7390178729547188e-06,2.8697286325041205e-07,-9.182919711747672e-06,1.3647520972881466e-05,-3.9486136302002706e-05,4.4303385038801935e-05,2.3373304429696873e-06,-2.418493022560142e-05,1.275758768315427e-05,-4.926324436382856e-06,3.317970367788803e-06,-1.2809700820071157e-06,-1.282415666992165e-05,1.5542073469987372e-05,-6.2732797232456505e-06,5.976708052912727e-06,1.5653313312213868e-08
-9.16965746000642e-06,4.074102662343648e-06,3.3114720281446353e-06,7.197392619673337e-06,-1.6261151472463098e-05,1.0395865047030384e-05,-3.746205766219646e-05,3.750343148567481e-05,-3.82247685593029e-06,-2.109865317834192e-05,1.356695042886713e-05,-7.823878149793018e-07,4.900114049632975e-06,5.796525783807738e-07,-1.433801298844628e-05,1.4466279935732018e-05,-4.284039277990814e-06,1.2288073548916145e-05,-1.0648979298366612e-06
-3.942661862765817e-06,-5.258643795968965e-06,5.062869377070456e-06,4.9634743390925e-06,-1.0028130418504588e-05,4.514276952249929e-09,-1.5329890857174178e-05,2.0939251044183038e-05,-5.679927198798396e-06,-7.698152330704033e-06,1.0509508776124221e-05,3.1774857234267984e-07,-1.3757739907305222e-06,-2.0855012508036452e-06,1.1180554793099873e-07,6.4472474576859895e-06,1.0647477211023215e-06,5.101175929667079e-06,-3.123660846426901e-06
-3.237950750190066e-06,2.371164368852874e-06,-3.247548193030525e-06,-1.2717367212644604e-06,-6.028308092709267e-07,6.600920642085839e-06,-8.144932037268404e-06,1.026922655000817e-05,2.0508548459474696e-06,7.415110303554684e-08,5.352043444872834e-06,-6.394066076609306e-07,-6.443851816584356e-07,-1.5896459899522597e-06,-4.2068779748660745e-06,2.331433051949716e-06,-3.2679404284863267e-06,-9.293389666709118e-07,-1.2672007869696245e-06
7.854791306272091e-07,6.684301752102328e-07,-2.63612560047477e-06,-1.9457292239621893e-06,-1.000196334643988e-06,2.93648372462485e-06,-9.50946241573547e-06,1.0865751391975209e-05,2.3206329942127013e-06,-4.32098499913991e-06,8.619587561042863e-06,-9.223936103808228e-08,-6.072372684684524e-07,-8.2519591160235e-09,-4.934582136684185e-06,3.0970113584771752e-06,-2.9929176434961846e-06,-1.5461980638065143e-06,3.0054917488087085e-07
-2.9698861112592567e-06,-1.0193548405368347e-06,4.2403685256431345e-06,5.56519898964325e-06,-6.650428758803173e-06,7.189173629740253e-07,-1.4261807336879428e-05,1.0929768905043602e-05,-6.567619038833072e-06,-7.027635206213745e-06,4.2552019294817e-06,-1.709766365820542e-06,2.7441092242952436e-07,-3.807442681136308e-07,-1.4749730326002464e-08,6.5577578425290994e-06,2.1907671907683834e-06,7.221963187475922e-06,-1.3523631423595361e-06
-1.9649767182272626e-05,1.0375939723417105e-05,1.1213642437724047e-05,1.3133687843946973e-05,-2.5264880605391227e-05,1.808495971999946e-05,-6.624352317885496e-05,7.578600525448564e-05,-1.0445565521877143e-05,-4.996450570615707e-05,4.985214036423713e-05,-1.1540882780991524e-05,7.310558885365026e-06,-3.2316130500475992e-06,-2.9300676033017226e-05,2.8890690373373218e-06,2.519594884731191e-06,2.433298504911363e-05,1.4282932170317508e-07
-2.3292318473977502e-06,7.46602194112711e-06,4.308806410335819e-06,1.1192353142064349e-05,-1.0444605777593097e-05,1.2740001693600789e-06,-2.6278819859726354e-05,2.3636681362404488e-05,-3.190448751411168e-06,-1.9884699213434942e-05,1.3032124115852639e-05,1.8014034139923751e-06,7.174708741786162e-06,4.068257567269029e-06,-1.5980152056727093e-05,-7.618450808877242e-06,-3.329734568069398e-06,1.2725592341666925e-05,2.3761931515764445e-06
-3.5276271148632077e-06,4.663713824015758e-06,-6.0800818459938455e-06,2.852395141417219e-06,-4.6389495764742605e-06,5.119856723467819e-06,-5.26611574969138e-06,9.660957232426881e-06,1.398188487655716e-06,-6.83052931549355e-07,4.558762753958945e-06,-5.651751422419693e-06,8.056597835093271e-06,1.5360164979938418e-06,-1.4539639778377023e-05,8.993154821723692e-06,-1.4646620456915116e-05,6.405753538274439e-06,1.7884401586343301e-06
-6.563768693013117e-07,7.215779305624892e-06,-7.269974503287813e-06,8.074516699707601e-08,-1.5325699678214733e-06,1.2142349078203551e-05,-1.344786687695887e-05,8.819458798825508e-06,4.174384457655833e-06,-8.974817319540307e-06,3.2950647437246516e-06,-2.584732101240661e-06,2.2806707420386374e-06,3.02984540212492e-06,-1.0290908591059633e-05,7.602825235153432e-06,-1.0535625733609777e-05,4.1254957068304066e-06,2.5262536382797407e-06
-2.2279324696228286e-06,-9.562445484334603e-07,3.3641862273725565e-06,4.653325959225185e-06,-7.837506927899085e-06,-1.587533688507392e-06,-1.2705464541795664e-05,1.154041092377156e-05,-6.853445597698737e-06,-5.751768185291439e-06,5.294403308653273e-06,-2.1755340640083887e-07,1.6893000065465458e-06,1.3602975741378032e-06,-1.8873088265536353e-06,6.9932320911902934e-06,3.056052378269669e-06,2.3473157853004523e-06,-2.7376609068596736e-07
-4.534472736850148e-06,4.5816977944923565e-07,2.27678356168326e-08,3.038867362192832e-06,-7.178324267442804e-06,1.243442966369912e-07,-1.8725498193816748e-05,1.817080124055792e-05,-2.2526552356794127e-06,-2.79822779702954e-06,8.97289157819614e-06,-2.5573826860636473e-06,3.147613597320742e-06,-2.523057638370574e-06,-3.2294537959387526e-06,8.004369192349259e-06,1.9757126210606657e-06,3.067421857849695e-06,-3.183884018653771e-06
-1.4057972293812782e-05,1.2196380637874427e-05,-3.111091245955322e-06,7.232143843793892e-06,-2.211380433436716e-05,3.027266120625427e-05,-9.00189452295308e-05,8.560991963690867e-05,3.7764186799904564e-06,-4.1301828332507284e-05,4.2401612518006004e-05,-1.1723643183358945e-05,6.14647791508105e-06,-3.053332989111368e-06,-3.203731353096373e-05,2.7404114462115103e-05,-1.2430201195456902e-05,1.5876530596869998e-05,-1.0681246749300044e-06
-9.706444870971609e-06,5.914530788686534e-06,-7.785935395077104e-06,4.629725111726657e-06,-1.2215274409754784e-05,1.3152024394003092e-05,-4.3932277549174614e-05,4.171112198037008e-05,4.399681074573891e-06,-1.152238473878242e-05,4.21436288888799e-05,-7.621227069876113e-06,3.623159784638119e-06,9.004315089100601e-07,-2.176644284190843e-05,8.427887678408297e-06,-1.199992425426899e-05,3.786094566748943e-06,-2.1383774537753197e-06
-6.190624390001176e-06,4.045841137667594e-07,7.606500730616972e-06,6.654692583651922e-06,-1.0771612323878799e-05,2.20147097707013e-06,-1.8053643884741177e-05,1.4720394119649427e-05,-7.496105638438166e-06,-1.4664226910099387e-05,5.1939105105702765e-06,-1.5947443614550139e-06,3.0758854840939875e-06,-1.244177866510654e-06,-3.2066232051874977e-06,9.652116204961203e-06,6.307615876721684e-06,9.968159702111734e-06,-2.5635707743276726e-06
-8.463964434213267e-06,4.010989187008818e-06,3.430452352404245e-06,1.1100299616373377e-05,-1.6039478850871092e-05,1.2963185781700304e-05,-4.7728697609272785e-05,4.479552546854393e-05,-3.60711453595286e-06,-2.011881633734447e-05,1.8290641946805408e-05,-5.062446632564388e-06,1.5405962585646193e-06,5.965489435766358e-07,-1.4998527603893308e-05,1.4653586163149157e-05,-2.830763605743414e-06,6.90954880155914e-06,5.584327027463587e-07
-3.0328039429150522e-05,2.1601563901185727e-05,-5.244579369900748e-06,1.4393605141549415e-05,-5.633018918160815e-05,5.8192564438286354e-05,-0.00017299147657467984,0.0001785455970093608,-6.284335540840402e-08,-7.83158984631882e-05,8.45758149807807e-05,-1.0531206044106511e-05,1.2608232282218523e-05,-3.660827701423841e-06,-6.555494110216387e-05,5.693859202438034e-05,-2.3074284854374127e-05,2.536884403525619e-05,-6.1305263443500735e-06
-4.595985956257209e-06,-2.519377517273824e-06,-1.2261533242963196e-05,-5.823279536798509e-06,-1.5665956709653983e-06,5.190105810015666e-06,-9.265883818443399e-06,2.535145449655829e-05,4.245994631446592e-06,1.545873283248511e-05,2.5609434487705585e-05,-6.462894667436103e-06,-1.7566508176969364e-06,-4.604062155522115e-06,-7.691356586292386e-06,2.9297566470631864e-06,-8.646773039799882e-06,-8.651350071886554e-06,-4.939734594699985e-06
-5.6927361811176524e-06,6.303364898485597e-06,-3.938396901048691e-06,3.688005563162733e-07,-1.1137254631421456e-05,1.4950308013794711e-05,-3.973684465563565e-05,4.096258589925128e-05,-2.0804009182029404e-07,-7.086555569912889e-06,2.5406543500139378e-05,-3.8742714991713e-06,-7.04559624864487e-07,-1.401293786784663e-06,-1.7802090042096097e-05,9.078989364752488e-06,-7.800029607096803e-06,2.769000275293365e-06,-4.5752139499199984e-07
3.452703367656795e-08,2.9878194709453965e-06,3.659219146356918e-06,4.984406132280128e-06,-2.6678162612370215e-06,7.228263712022454e-07,-1.591162981640082e-05,6.6027712364302715e-06,6.34064008409041e-07,-1.2502400977609796e-05,-3.3107310173363658e-06,1.9634587715700036e-06,4.950120398916624e-06,3.633197422914236e-06,-5.2190803216944914e-06,4.272875230526552e-06,-4.6426112021435983e-07,2.3094171410775743e-06,3.3212163543794304e-06
-6.311493507382693e-06,8.240662509706453e-06,-4.5813110318704275e-06,2.364760348427808e-06,-1.0497921806518207e-05,1.816033272916684e-05,-4.3508553062565625e-05,4.558150249067694e-05,3.6749219134435407e-06,-2.330625966351363e-05,1.591812042534002e-05,-4.264291646904894e-06,3.655268869806605e-06,9.645930276747094e-07,-1.9120916476822458e-05,1.4923271919542458e-05,-9.158033435596735e-06,6.253186256799381e-06,1.0121591458300827e-06
-6.111279049036966e-06,1.8533903585193912e-06,-5.83644057883248e-06,-2.694482645893004e-06,-9.370617817694438e-06,8.958057605923386e-06,-2.932558891188819e-05,4.177200753474608e-05,-1.7333929918095237e-06,-2.198820311605232e-06,3.0036667340027634e-05,-5.195300900595612e-06,-2.5866308419608686e-06,-3.1271346188077587e-06,-1.5287007727238233e-05,8.89785496838158e-06,-8.269364684565517e-06,2.7458273734737304e-06,-2.527744072722271e-06
-3.092773340540589e-06,-2.6710040401667356e-07,-5.021348897571443e-06,-2.4690516511327587e-06,-6.6776765379472636e-06,4.472719410841819e-06,-1.2191481346235378e-05,2.4581131583545357e-05,-2.0518178871498094e-06,2.3483370341637055e-06,1.9953467585764884e-05,-2.7014166334993206e-06,-2.738013108682935e-06,-3.5209188240514777e-06,-7.321723160202964e-06,1.2223572412040085e-06,-3.762522055694717e-06,1.1531569725775626e-06,-1.9153253560943995e-06
-3.870126136007457e-06,3.6327011230241624e-06,-8.813051863398869e-06,-5.771394171460997e-06,-4.705824267148273e-06,1.4423414540942758e-05,-1.9359207726665772e-05,2.5692309463920537e-05,3.940782733025117e-06,-4.781130201081396e-06,1.4639850860476145e-05,-3.11218161641591e-06,6.918611461514956e-07,-2.6768295811052667e-06,-1.129825341195101e-05,8.528399519036611e-06,-4.583561576509965e-06,-1.0308019682270242e-07,-2.474679035913141e-06
-7.588128937641159e-06,2.3591273929923773e-06,6.911018999744556e-06,1.0169823099204223e-05,-1.904352598103287e-05,4.078118564621036e-06,-3.560714685590938e-05,4.229775549902115e-05,-9.208505616697948e-06,-2.3663792489969637e-05,5.830763257108629e-06,-8.774654816079419e-07,2.305086354681407e-06,-2.979468263220042e-07,-1.0527832728257636e-05,1.8462280422681943e-05,3.5388843571126927e-06,1.3490690207618172e-05,-2.629209348015138e-06
-1.5349046407209244e-06,1.0721860235207714e-06,-9.200186923408182e-07,1.6986855371214915e-06,-5.841138772666454e-07,4.355157216195948e-06,-1.3919907360104844e-05,1.291701482841745e-05,1.6302294625347713e-06,-9.456161933485419e-07,4.436376002558973e-06,1.091802801056474e-06,3.49476067640353e-07,3.866352926706895e-08,-1.0824001947185025e-05,2.6910147425951436e-06,-2.0348511498013977e-06,1.7486845536041074e-06,-1.2658751984417904e-06
-8.991510298983485e-06,-3.3458773032180034e-06,-2.4837811452016467e-06,-2.014486653934e-06,-1.0027612873386715e-05,1.730964982016303e-05,-1.7687241495423223e-05,2.7221121854381636e-05,-4.088338414476311e-06,1.2399081469993689e-05,2.6219373353342235e-05,-5.911440439376747e-06,2.3719348973827437e-07,-2.3963414150784956e-06,-1.398143331243773e-05,2.8731451493513305e-06,-7.533266852988163e-06,-2.2058482045395067e-06,-5.592389584307966e-06
-5.5902336271174136e-06,1.3385024431045167e-06,-2.6905618142336607e-06,1.6279527699225582e-06,-8.238615464506438e-06,4.265094958100235e-06,-1.3866665540263057e-05,1.773461735865567e-05,-3.279488510088413e-06,-1.6615294953226112e-06,1.3056783302545227e-05,-1.3179275129004964e-06,3.2746167448749475e-06,1.9828074755423586e-06,-1.1148100384161808e-05,6.92755202180706e-06,-4.398982810016605e-06,2.2819203877588734e-06,-2.9774150789307896e-07
-3.918118721912833e-06,-1.63685598408847e-06,-1.951018930412829e-06,-2.206552153438679e-06,-3.9239121178979985e-06,7.6152978181198705e-06,-4.958435852131515e-06,9.602095360605745e-06,-1.5980212992872111e-06,4.015640115540009e-06,1.1856902347062714e-05,5.812535164295696e-08,-2.892201564463903e-06,-9.529029512123088e-07,-4.253745601090486e-06,-6.05556124355644e-07,-1.6703488086022844e-06,-9.834858474278008e-07,-1.5969050082276226e-06
-3.6810672554565826e-06,1.402377776571484e-06,-3.158781510137487e-06,-2.411423565717996e-06,-4.3598159891189425e-06,6.6074545657102135e-06,-6.293065098361694e-06,2.089735016852501e-05,7.420849215122871e-07,-1.1932033885386772e-06,1.5475683994736755e-05,-4.79670165987045e-06,-3.482520241959719e-06,-4.1465882532065734e-06,-7.223543605050509e-06,4.664759785555361e-06,-3.884574198309565e-06,-1.1457241271273233e-06,-4.012703527678241e-06
1.822237436499563e-06,3.477528593975876e-07,5.8349551181891e-06,2.561881501605967e-06,-2.828026936185779e-06,-1.4580487572857237e-06,-7.560601716249948e-06,2.6285079002263956e-06,-4.5054480324324686e-07,-1.06233013639212e-05,-6.900074367877096e-06,4.061700792590273e-06,-7.132805421861121e-07,1.9488652469590306e-06,2.236333330074558e-06,2.9172654194553616e-06,3.989938704762608e-06,1.3952076187706552e-06,7.892322173574939e-07
-8.938080213738431e-07,3.4099438153134543e-06,-2.593166755104903e-06,3.37187384502613e-06,-4.854978215007577e-06,2.425890443191747e-06,-6.612091226543271e-06,6.387231394455739e-06,-1.2203995538584422e-06,-8.257091678842698e-06,-5.176545528229326e-06,6.536902219522744e-08,2.360219866659463e-06,-2.3174197849584743e-07,-5.921720003243536e-07,7.33804949959449e-06,9.180439519695938e-07,4.0826895428836e-06,7.26840880815871e-08
-1.332114288743469e-05,6.059789825485495e-06,1.988888925552601e-06,-1.602203155925963e-06,-1.4786979136260925e-05,3.025484170393611e-05,-4.755861118610483e-05,5.392038247009623e-05,1.8304748437003582e-06,-8.624313977634301e-06,2.4036792638071347e-05,-4.648462891054805e-06,3.277303221693728e-06,-1.974337919818936e-06,-2.7090183948530466e-05,1.1357659786881413e-05,-1.612174082765705e-05,3.163294536534522e-06,-1.6145372683240566e-07
-6.018895533088653e-06,-1.7317390188509307e-06,-6.406932186564518e-06,-2.114133394570672e-06,-4.725058374788205e-06,4.12979625252774e-06,-7.403722619869768e-06,1.893580724754429e-05,-1.405164084644639e-06,5.098395376990084e-06,1.7200644265358278e-05,-4.688395176088989e-06,-1.7671795831120107e-06,-3.724883640643384e-06,-4.6954928620834835e-06,6.846690894235508e-06,-5.124189783600741e-06,1.931799637588938e-06,-4.337348173066857e-06
-2.213121069871704e-05,7.961448091009515e-06,-1.7638410554354778e-05,-9.364217930851737e-06,-2.6295902898709755e-05,4.086844819539692e-05,-9.326528379460797e-05,0.00013146256605978124,5.932647354711662e-06,-4.691680260293651e-06,8.065512520261109e-05,-1.5701394204370445e-05,-1.4455331438512076e-06,-1.0832863608811749e-05,-5.610214429907501e-05,2.6082115255121607e-05,-2.71602120847092e-05,8.423187409789534e-07,-9.17581832027281e-06
-1.0069707514048787e-05,7.891383347669034e-06,-6.73328258926631e-07,5.754660605816753e-07,-1.800729796741507e-05,9.21547280086088e-06,-5.798242273158394e-05,5.589112151938025e-05,1.2602022252394818e-06,-1.2871780199930072e-05,4.334630943958473e-05,-4.523975349002285e-06,2.8771992219844833e-06,-1.0347407624067273e-06,-3.0821809559711255e-05,1.8718637875281274e-05,-1.0141144684894243e-05,7.189066536739119e-06,-8.386509762203787e-07
-4.465961410460295e-06,2.5868252464533725e-06,-1.0021853221076071e-05,-9.885447752822074e-06,-7.433609425788745e-07,8.652581982460106e-06,-6.9750194597872905e-06,2.0917294932587538e-05,5.076435627415776e-06,8.026756745493913e-06,2.2182040083862375e-05,-4.1917278394976165e-06,-1.1153485957038356e-06,-3.993872422114464e-06,-1.1357659047916968e-05,4.518929017649498e-06,-1.2563909876917023e-05,-3.942545390600571e-06,-2.704159214772517e-06
-3.8270256936812075e-06,3.0154692467476707e-06,7.457881679329148e-06,-2.612212938402081e-06,-1.44654495670693e-05,1.2810749922209652e-05,-5.083826636109734e-05,5.1252292905701324e-05,-2.6945374997922045e-06,-2.325092327737366e-05,1.239502421412908e-05,7.854669235030087e-07,2.7793884100901778e-06,-3.2857769838301465e-06,-1.5233070371323265e-05,1.548262662254274e-05,5.592752359007136e-06,8.202333077633739e-06,-3.566723052017551e-06
-8.157545835274504e-06,-3.99834593167725e-06,-2.247124484711094e-06,-1.6560384210606571e-06,-1.3258590570330853e-05,2.2358030946634244e-06,-1.0897882248173119e-05,3.328657658130396e-05,-9.852556104306132e-06,-2.48300057137385e-06,1.5904722204140853e-05,-3.548623226379277e-06,5.659080670739058e-07,-4.567167906088798e-06,-5.035189360569348e-06,1.569052710692631e-05,-3.852876034216024e-06,7.179426575021353e-06,-5.308023077077451e-06
-9.580297046341002e-06,1.2273607126189745e-06,-3.1822395385461277e-07,3.169440574879445e-06,-9.749728633323684e-06,1.0817843190125132e-05,-2.74520715493054e-05,3.165061571053229e-05,-3.959473019676807e-06,5.762785804108717e-07,1.869637708296068e-05,-2.8207722380102496e-06,7.84106191531464e-07,-1.165442938599881e-06,-1.535408023300988e-05,6.538948127854383e-06,-4.691924914368428e-06,5.222555046202615e-06,-3.5915089711124892e-06
