Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,C4,P4,Cpz
-2.3945114662637934e-05,-3.428257332416251e-05,-8.28478005132638e-06,-9.163634331343928e-07,2.3087861791282194e-06,-8.850343874655664e-06,-3.1621493690181524e-06,2.176843622692104e-06,8.416840501013212e-06,2.7711164875654504e-05,6.231486622709781e-06,1.9626995708676986e-06,2.3869079086580314e-06,1.0325376933906227e-05,7.6279948189039715e-06,3.9035089685057756e-06,6.3897141444613226e-06
-3.978034237661632e-05,-3.473245305940509e-05,-6.41382098365284e-06,4.058665581396781e-06,7.2563725019847425e-06,-8.76374360814225e-06,-6.720892997691408e-07,6.087306246627122e-06,-1.3579202459368389e-05,1.9932520672227838e-05,1.4876742170599755e-05,1.0328241614843137e-05,7.5944740274280775e-06,9.14453579525798e-06,1.0247877071378753e-05,9.389720389663125e-06,5.025193786423188e-06
-4.756085762380735e-05,-0.00010247755108139245,-2.487147003193968e-05,-1.0970348739647307e-05,-2.6808806978806388e-06,-2.5086479354285984e-05,-2.056143068784877e-05,-7.470332690218129e-06,6.038256651663687e-05,0.0001165270932688145,2.3754354970151326e-05,1.9368062567082234e-06,-1.5267553976627823e-06,2.9734652571278275e-05,1.0536670515648439e-05,-5.4887095757294446e-08,3.8885173125891015e-07
2.4259881683974527e-05,-3.835698589682579e-05,-2.000419408432208e-05,-1.035213608702179e-05,-2.1454943635035306e-06,-1.0947343980660662e-05,-9.723613402456976e-06,-4.955192707711831e-06,4.7928158892318606e-05,2.0039384253323078e-05,-1.6901703929761425e-06,1.5503135273320368e-06,2.7409202516537334e-06,1.368436642223969e-06,-4.844268914894201e-07,-5.855467861692887e-07,1.3579947619746235e-06
-8.76892750056868e-06,-0.0001279131720366422,-4.884413647232577e-05,-3.151621058350429e-05,-2.0691325062216492e-05,-3.579043914214708e-05,-2.637244324432686e-05,-1.7563483197591268e-05,0.00012322590919211507,0.00015338567754952237,2.843780293915188e-05,-6.410475180018693e-06,-1.1941098819079343e-05,3.213838044757722e-05,7.883244052209193e-06,-3.640611964783602e-06,-5.618694444819994e-06
-4.5565664549940266e-05,-5.415924533735961e-05,-1.4773437214898877e-05,8.847232493280899e-07,8.090316896414151e-06,-1.3064918675809167e-05,1.6910871636355296e-07,9.007329481391935e-06,-3.5273660614620894e-06,2.801686969178263e-05,1.2545077083814249e-05,1.131995554715104e-05,9.446125659451354e-06,1.3135781472328745e-05,1.2507732208177913e-05,1.2926949580105429e-05,1.3040662452112883e-05
-5.076226443634368e-07,-5.964211595710367e-06,-9.662289812695235e-07,-2.429429969197372e-06,-3.3558933694166626e-06,-4.33079094364075e-06,-4.419834112923127e-06,-5.497488245964632e-06,1.3171807950129732e-05,1.959770042958553e-05,4.326085900174803e-06,-9.622754078009166e-07,-1.4783819946018184e-06,3.1740175927552627e-06,-2.3838110223550757e-06,-3.2232428566203453e-06,-4.75039684033618e-06
-4.4895145606460574e-05,-5.94754601479508e-05,-9.242564374289941e-06,-5.124245490151225e-07,-1.129586721049236e-06,-1.931855149450712e-05,-8.530299965059385e-06,-3.323403859667451e-06,2.2621060452365782e-05,7.046918653941248e-05,2.3383573307000916e-05,5.964325509921764e-06,1.958649590960704e-06,1.610804235951946e-05,7.657977050712361e-06,1.9005885860678973e-06,-3.635962627868139e-06
1.0397842743259389e-05,-1.978097179744509e-05,-1.1602719951042673e-05,-9.438913821213646e-06,-1.0351193623137078e-05,-9.396203267897363e-06,-1.2415601531756693e-05,-1.3056702528047026e-05,4.4895356040797196e-05,4.393918879941339e-05,8.241994237323524e-06,-1.6086262917269778e-06,-4.671330657401995e-06,6.203138354976545e-06,-3.7609993341902737e-06,-7.185485628724564e-06,-1.0408771231595892e-05
-6.725484854541719e-05,-9.169141867459984e-05,-1.9044382042920915e-05,-4.1370431063114665e-06,2.6945775175590825e-06,-2.299807647432317e-05,-1.3278899814395118e-05,-4.195257005790154e-06,1.420765147486236e-05,0.00010810308629061183,3.064795805585163e-05,1.1915433105968987e-05,8.67632621748271e-06,2.7427958229964133e-05,1.1782082765421364e-05,5.2516516007017344e-06,1.893197804747615e-06
2.006716385949403e-05,-2.55210034083575e-06,-8.92751086212229e-06,-5.602935743809212e-06,-4.2737653700442024e-06,-2.381046215305105e-06,-8.126755346893333e-06,-9.389152182848193e-06,3.625892350100912e-05,2.7003450668416917e-05,1.3089411368127912e-06,-6.181530807225499e-06,-3.4696977309067734e-06,-1.2028685887344182e-06,-9.18743262445787e-06,-1.0711482218539459e-05,-1.2632199741346994e-05
-7.714892944932217e-06,-0.00014530016778735444,-6.558799941558391e-05,-4.8303641960956156e-05,-2.78415645880159e-05,-4.639203689293936e-05,-3.9493974327342585e-05,-2.88305081994622e-05,0.00015844200970605016,0.0001833909409469925,6.123077400843613e-05,-7.2904255148387165e-06,-1.6947558833635412e-05,4.453856672625989e-05,1.0717422810557764e-05,-6.846138603577856e-06,-1.777080979081802e-05
-2.1155678950890433e-05,-2.5225723220501095e-05,-6.729520464432426e-06,1.8437185644870624e-06,6.776077043468831e-06,-8.808652637526393e-06,-3.3056876418413594e-06,2.6400161914352793e-06,-1.5366094885393977e-07,1.4911798643879592e-05,6.572115580638638e-06,6.025806214893237e-06,6.200601092132274e-06,3.720520908245817e-06,5.5291197895712685e-06,6.440256356654572e-06,4.718893649169331e-06
-7.044991798466071e-05,-0.00010542713607719634,-1.9467343463475117e-05,-2.851165845640935e-06,-6.131775080575608e-06,-2.45524131514685e-05,-7.724595604940987e-06,2.407805368420668e-07,2.2416388674173504e-05,0.00010166186439164449,3.7226162930892315e-05,9.958115697372705e-06,-1.2207456165924668e-06,3.608052065828815e-05,1.8351673702454718e-05,7.676267159695271e-06,4.213329702906776e-06
7.528634887421504e-05,-5.9339741710573435e-05,-4.113892191526247e-05,-3.467376109256293e-05,-3.444309686528868e-05,-5.679168680217117e-06,-1.9795054868154693e-05,-2.399680715825525e-05,0.00013988911086926237,9.458421482122503e-05,-3.1923118513077497e-06,-2.6774347134050913e-05,-2.9832964173692744e-05,2.053901152976323e-05,-1.0139936421182938e-05,-2.0476055397011805e-05,-2.0816520645894343e-05
-2.721363443924929e-05,-0.00015190210615401156,-5.237909658717399e-05,-2.807347959787876e-05,-4.9660479817248415e-06,-4.962383263773518e-05,-3.883736007992411e-05,-1.4496391997909086e-05,0.0001192227055071271,0.00017078034215955995,3.9472749676860985e-05,4.760165097650315e-06,5.526189852389507e-07,3.21540044296853e-05,9.685315347951473e-06,6.081776575683762e-07,-9.74413978838129e-06
-1.975816587673762e-05,-5.4441456086351536e-05,-1.695950959401671e-05,-5.822595994686708e-06,7.420787255796313e-06,-1.9510981928760884e-05,-1.1116473910277591e-05,2.1253363229334354e-06,1.5023293599369936e-05,5.6852648413041607e-05,1.3681875316251535e-05,3.8481565525216865e-06,7.065276463436021e-06,7.257408469740767e-06,5.52894607608323e-06,5.575211105224298e-06,3.2302461931976723e-06
-4.442733188625425e-05,-4.8349127609981224e-05,-5.725114533561282e-06,5.16247109771939e-06,9.539219036014401e-06,-1.4052229744265787e-05,-4.712637746706605e-07,8.724877602617198e-06,-7.855014700908214e-06,2.884340938180685e-05,1.289097053813748e-05,9.427192992461642e-06,9.740500445332145e-06,9.619285265216604e-06,9.17904776542855e-06,8.99120868780301e-06,8.761901881371159e-06
-1.590746978763491e-05,-2.076151577057317e-05,-1.2554866771097295e-05,-4.340409020642255e-06,1.093003447749652e-07,-9.71605368249584e-06,-7.189073585323058e-06,-1.258279098692583e-06,1.5269647519744467e-06,1.696873368928209e-05,1.4575911336578429e-05,7.325810656766407e-06,4.638963218894787e-06,1.1467560398159549e-05,7.580213605251629e-06,4.339294719102327e-06,3.1949084586813115e-06
-4.49270592071116e-05,-6.250162914511748e-05,-2.0186034817015752e-05,-9.300292276748223e-06,-3.4640652302186936e-07,-1.2177049939054996e-05,-4.434006427800341e-06,4.186930709693115e-06,1.040174174704589e-05,5.663389129040297e-05,2.1179235773161054e-05,5.352616426534951e-06,-3.8653342926409096e-07,2.4369952370761894e-05,1.6987618437269703e-05,8.366927431779914e-06,6.780093826819211e-06
-1.317181158810854e-06,-2.0455131561902817e-05,-6.398065124813002e-06,-5.5321033869404346e-06,-9.51266883930657e-06,-8.611747034592554e-06,-5.92457445236505e-06,-5.350926585379057e-06,2.339087222935632e-05,3.722373548953328e-05,8.136550604831427e-06,-8.368206181330606e-07,-7.06920400261879e-06,6.659674909315072e-06,2.0337511159596033e-06,-2.1566820578300394e-06,-4.279477252566721e-06
1.213500218000263e-05,-2.1106163586637194e-05,-8.786937542026863e-06,-5.966006938251667e-06,-9.289269655710086e-06,-6.67246237640029e-06,-1.1009921308868797e-05,-1.2526341379270889e-05,4.740821896120906e-05,4.9822610890259966e-05,7.054553861962631e-06,-6.461505108745769e-06,-1.087422606360633e-05,7.334912197620724e-06,-5.8478990467847325e-06,-1.0988957910740282e-05,-1.4225613995222375e-05
-1.7577855032868683e-05,-4.112462920602411e-05,-6.418365956051275e-06,7.932067092042416e-07,1.6615886124782264e-06,-9.799585512837439e-06,-2.372738890699111e-06,1.0115691111423075e-06,2.1015366655774415e-05,2.8975482564419508e-05,6.313238372968044e-06,1.389216777170077e-06,5.478104867506772e-07,7.022008503554389e-06,5.685545147571247e-06,1.3793542166240513e-06,1.4987908798502758e-06
-5.9521669300011126e-05,-6.625894820899703e-05,-1.400936571371858e-05,-2.1899888906773413e-06,1.0803910413414997e-05,-2.2139549855637597e-05,-5.5532755141030066e-06,7.745067250652937e-06,-8.114627235045191e-06,4.8880672693485394e-05,2.396958836925478e-05,1.5244409553361038e-05,1.2967739962732594e-05,1.6380633496737573e-05,1.6824386875669006e-05,1.3932752381151658e-05,1.1038270486096735e-05
-2.8431228201952763e-05,-6.909996909598703e-05,-2.9796738544973778e-05,-1.3475990272127092e-05,-4.749035269924207e-06,-1.5956620472934446e-05,-8.160757715813816e-06,-3.931182618543971e-06,4.3022295358241536e-05,6.372978441504529e-05,1.9938687728426885e-05,4.995722065359587e-06,1.7678485164651647e-07,2.3848961518524447e-05,1.1317563462398539e-05,5.151594180574648e-06,1.42013243475958e-06
1.4345116596814478e-06,-1.7017619029502384e-05,-2.2155369151732884e-05,-1.2531804713944439e-05,1.970741323020775e-06,-2.8530434974527452e-05,-2.7620130822469946e-05,-1.1652690318442183e-05,2.6968447400577134e-05,2.913259936576651e-05,2.2122657355794217e-05,1.43660646472199e-05,1.0649461273715133e-05,5.739984771935269e-06,5.695786285286886e-06,4.031055823361385e-06,-2.6032611941673167e-06
-3.952068163926015e-05,-6.0372814687070786e-05,-2.2282016828967244e-05,-1.1871264405272086e-05,-1.744171299833397e-06,-1.3214859336585505e-05,-2.3281008054709673e-06,-1.9587782844610047e-06,1.637667082832195e-05,6.47370452497853e-05,1.8420175365463365e-05,4.97352675665752e-06,3.8087832763267215e-06,2.047113866865402e-05,1.2166753379005968e-05,7.073327310536115e-06,5.265270175414116e-06
-1.0156232747249305e-05,-4.33120640082052e-05,-6.14122018305352e-06,6.51144546282012e-07,1.6676776795065962e-06,-5.879211585124722e-06,-5.640054041577969e-07,9.807763490243815e-07,2.3407896151184104e-05,2.383549389151085e-05,1.5583909771521576e-06,2.9014945539529435e-06,5.004651939088944e-06,3.478671260381816e-06,-2.8356589609757066e-07,2.2843710212328006e-06,5.657307156070601e-07
3.8437480725406203e-05,-9.802639192457718e-05,-4.828154487768188e-05,-3.566168516044854e-05,-2.9151638045732398e-05,-1.7866864254756365e-05,-2.501679944089119e-05,-2.2880326412177965e-05,0.00014673387340735644,0.00012140043682506985,1.3900681551604066e-05,-1.5604690815962385e-05,-2.2663241452391958e-05,3.0322820805395168e-05,-1.6522888017789228e-06,-1.4632095826527802e-05,-1.935772843353334e-05
1.129776137531735e-06,-8.574785169912502e-05,-3.297323564765975e-05,-1.9490204977046233e-05,-1.2991982430321514e-05,-2.3165098355093505e-05,-1.7032050891430117e-05,-1.1894740850948438e-05,7.91015900176717e-05,8.78815735632088e-05,2.0999791559006553e-05,-3.648688107205089e-07,-1.0155041081816307e-05,2.3781703021086287e-05,1.0674411669242545e-05,-2.078482111755875e-06,-7.675288998143515e-06
-1.487401550548384e-05,-2.6923655241262168e-05,-1.0745517727173137e-05,-2.063963279397285e-06,-3.3471890219516354e-06,-1.1006782415279304e-05,-7.124126341295778e-06,1.9031278952752473e-07,1.7047525034286082e-05,2.6199715648544952e-05,7.99875806478667e-06,3.2676125556463376e-06,-2.016118514802656e-06,9.993296714583266e-06,6.630497182413819e-06,3.3306184263892646e-06,3.4430307778166025e-06
-1.7573325749253854e-05,-2.5052619548660005e-05,-7.101285518729128e-06,-5.351601430447772e-06,-3.1223630685417447e-06,-1.0799425126606366e-05,-8.703176092694775e-06,-4.758527438752935e-06,3.458560968283564e-06,1.78647917437047e-05,3.010069667652715e-05,5.737649189541116e-06,5.852139111084398e-07,7.424444333992142e-06,1.0869321613427019e-05,5.508774847839959e-06,9.128707461059093e-07
-1.633471356399241e-05,-3.901359878000221e-05,-9.531907096516079e-06,-2.357002244934847e-06,-4.910965799354017e-06,-1.2669392390307621e-05,-8.365096931584048e-06,-8.520213214069372e-06,2.2492058633361012e-05,4.99623683936079e-05,1.4392361663340125e-05,4.502850515564205e-06,-2.6090895062225172e-06,1.2761707694153301e-05,4.728462386083265e-06,9.53882590692956e-08,-4.623216227628291e-06
-5.134108505444601e-06,-3.1782306905370206e-05,-1.904968848975841e-05,-1.0340241715312004e-05,2.3930249426484806e-07,-1.147835428128019e-05,-1.0128971553058363e-05,-2.4227674657595344e-06,3.204176391591318e-05,3.472623211564496e-05,6.255606422200799e-06,1.7073547269319533e-06,3.8439316369931475e-06,7.929307912490913e-06,1.8570455040389788e-06,6.07767105975654e-07,1.1281235856586136e-06
-2.881555337808095e-05,-7.044736048555933e-05,-2.2060256014810875e-05,-1.4001125236973166e-06,2.4132823455147445e-06,-2.3190310457721353e-05,-1.1513842309796019e-05,8.912320481613278e-08,4.261548019712791e-05,6.249216539799818e-05,1.7232732716365717e-05,4.376573997433297e-06,2.277520252391696e-06,1.6899424991834167e-05,6.158740802675311e-06,3.324489625811111e-06,-4.520934453466907e-07
-3.1053126804181375e-05,-7.815265860244835e-05,-2.8231198939465685e-05,-1.0775302143883891e-05,1.4749730326002464e-07,-2.1928962837591826e-05,-1.55910011017113e-05,-3.663750476334826e-06,4.349301343609113e-05,7.763727444398683e-05,1.7524795794088277e-05,5.4448620971925266e-06,4.863182596182014e-06,1.6961047208496893e-05,1.0936976195807802e-05,6.160875045679859e-06,6.226480763871223e-06
-3.4129277992178686e-05,-7.632227925569168e-05,-2.572471862549719e-05,-1.0532922260608757e-05,-7.975577318575233e-07,-2.235497731817304e-05,-1.1728415302059148e-05,-2.0881980162812397e-06,4.2590594603098e-05,8.374566095881164e-05,1.565851403029228e-05,2.8570402150762675e-06,2.029378265433479e-06,2.1042960725026205e-05,8.371530100248492e-06,5.072308340459131e-06,2.310355739609804e-06
-8.455142960883677e-06,-4.954899486619979e-05,-1.8922146409749985e-05,-9.604291335563175e-06,-5.698788299923763e-06,-7.26648977433797e-06,-2.802460585371591e-06,-2.977533767989371e-06,3.7274752685334533e-05,4.181392432656139e-05,6.320884494925849e-06,6.905003715473867e-07,-2.3541369955637492e-06,1.3021219274378382e-05,5.409149252955103e-06,2.218293957412243e-06,8.812721716822125e-07
-3.6002532397105824e-05,-0.00013622985352412798,-4.778239508596016e-05,-1.8252270592711284e-05,-1.947441887750756e-06,-4.6047720388742164e-05,-3.1279960239771754e-05,-7.469481090538466e-06,0.00010002094950323226,0.00013384813428274356,3.673059654829558e-05,1.161748991762579e-05,8.382732630707324e-06,2.1686762465833453e-05,6.495818979601609e-06,6.149855266812665e-06,7.931839718366973e-08
2.6234083634335548e-06,-2.0839925127802417e-05,-9.177985702990554e-06,-7.580823421449168e-06,-1.1009366403413878e-05,-2.7031983336200938e-06,-4.503168844038896e-06,-8.244916671173996e-06,3.726117802216322e-05,4.393663675728021e-05,3.4018862606899347e-06,-7.985703405211098e-06,-9.849456318988814e-06,9.364313882542774e-06,-1.9988535768789006e-06,-5.704562227037968e-06,-6.98946496413555e-06
-2.8399696020642295e-05,-3.0294469524960732e-05,-6.6986567617277615e-06,2.52002291745157e-06,4.381795292829338e-06,-1.1183146852999926e-06,2.799957655952312e-06,3.8600526437448934e-06,2.6844263629755005e-06,2.133069938281551e-05,-3.98156771552749e-07,-3.6887731766910292e-06,-1.0696385288611054e-06,1.6920960661082063e-05,6.778241472993329e-06,1.104173861676827e-06,9.287375235089712e-06
-9.824728749663336e-06,-2.7695665039573214e-05,-6.917047016941069e-06,-1.2472909034499935e-06,8.213283990698983e-07,-1.228486189575051e-05,-5.967669494566508e-06,-3.053474699754588e-06,2.12600363056481e-05,2.8201896384416614e-05,8.29011514724698e-06,5.782048901892267e-07,-9.103106322072563e-07,6.306648856480024e-06,3.7954641953774626e-06,-1.418683950760169e-06,6.603752922273998e-08
-2.0905694327666424e-05,-2.6398432964924723e-05,-3.303887552874585e-06,2.2808944777352735e-06,2.8100513986828446e-06,-5.23828612131183e-06,6.698371635138756e-07,4.9977422804659e-06,-1.8742912146763047e-06,1.6675173355906736e-05,5.303842272041948e-06,3.238447789044585e-06,3.1928521480040217e-06,5.659481303155189e-06,4.654465328712831e-06,3.1215565172715287e-06,5.1162494401069125e-06
-1.2169781257398427e-05,-2.1832984430147917e-05,-1.003767533802602e-05,-3.1297553277909174e-06,3.422568170208251e-06,-1.1969716751991655e-05,-9.565452046444989e-06,-1.4457619670338318e-06,1.0749158718681429e-05,2.4913741754062357e-05,1.1497075092847808e-05,7.0140354182512965e-06,5.9553294704528525e-06,3.914386979886331e-06,1.1833317330456339e-06,2.897259658851681e-06,-1.3957599662717257e-06
-3.623796874308027e-05,-6.45683276161435e-05,-1.4376390481629642e-05,-1.296369646297535e-06,1.0200592441833578e-06,-9.250678175476423e-06,2.737172792421916e-06,6.631875635321194e-06,1.0067520634038374e-05,3.7439025390995084e-05,1.0188129067500995e-05,4.700155386672122e-06,5.510104301720276e-07,2.2496795736515196e-05,1.4399370229511987e-05,7.214664265120518e-06,8.283956617560762e-06
-2.5064412056963192e-05,-3.614154957176652e-05,-1.0377100181813148e-05,-8.468616101708903e-07,6.738827551089344e-06,-1.7212622879014816e-05,-1.0560467899267678e-05,9.040272743732203e-07,1.3369019143283367e-05,3.825816747848876e-05,9.944348676071968e-06,1.0635949820425594e-05,1.1214056030439679e-05,1.7811023553804262e-06,1.5683838228142122e-06,3.5530405284589506e-06,2.2360917792951795e-06
-1.2278871508897282e-05,-5.339278732208186e-05,-1.2058965694450308e-05,-7.532897029705055e-06,-1.0772164955596963e-05,-9.29857247911059e-06,-6.851293505860667e-06,-4.640937646627208e-06,4.206147741570021e-05,4.7935744987626094e-05,1.1206695944565581e-05,-1.9751625472963497e-06,-6.12872270266962e-06,1.7827716419560602e-05,5.993726517772302e-06,-2.7034161576011684e-07,1.7535489860165399e-07
-2.672459595487453e-05,-0.0001453637632948812,-5.232415151112946e-05,-3.386624575796304e-05,-1.7357723436361994e-05,-4.343048476584954e-05,-3.6531641853798646e-05,-1.9611529751273338e-05,0.00013022441635257564,0.00016523390513611957,3.673655373859219e-05,8.367133489173284e-06,-4.821160473511554e-06,3.792683764913818e-05,1.2592079656315036e-05,-1.0586184657768172e-06,-9.991003935283516e-06
