C3,C4,F3,F4,F7,F8,Fp1,Fp2,FT10,FT9,O1,O2,P3,P4,P7,P8,Pz,T7,T8,Cpz
-1.1571220284167794e-05,1.06960367247666e-05,2.057069480088103e-06,3.139579257549485e-05,-1.7261264929402387e-05,3.8362753912224434e-05,1.243595306732459e-05,2.8777778425137512e-05,2.992250392708229e-05,-3.248416760470718e-05,-1.7794417075833735e-05,-5.71358668821631e-06,-1.6184042351596872e-05,-1.6625249372737017e-06,-2.7086860427516513e-05,3.0477167456410825e-07,-1.0320677802155842e-05,-4.1205920297215926e-05,2.9771898880426306e-05,-2.4398754305821058e-06
-9.13820875325655e-06,-4.303498371882597e-06,-2.5728299988259096e-06,1.2859022092470695e-05,-7.816438483132515e-06,3.170292177401279e-05,1.0184461018525326e-05,2.2579203005079762e-05,2.1247800702894892e-05,-7.592006113554817e-06,-7.943326721715493e-06,-5.066106666617998e-06,-1.144854422818753e-05,-8.961247360161906e-06,-7.75463252011832e-06,-3.7508277728193207e-06,-1.431946338925627e-05,-7.118110261217225e-06,1.0675932571757585e-05,-1.1464102499303408e-05
-1.7179118913190905e-05,1.8417339333609561e-06,-2.4841950107656885e-05,3.791807102970779e-06,-3.5889182981918566e-05,2.483795105945319e-05,-2.3254859570442932e-05,5.82273059990257e-07,2.9384709705482237e-05,-1.7692236610855616e-05,1.3588800356956199e-05,1.6021940609789453e-05,3.8149624970174045e-07,5.558609871059161e-06,1.8428142993798247e-06,1.5455842003575526e-05,4.254857685737079e-06,-1.6255067976089776e-05,1.9907025489374064e-05,-2.3374446982415975e-06
-1.8977835452460567e-05,1.0767584626591997e-05,-1.2185667401354294e-05,3.246869891881943e-05,-4.227902763886959e-05,7.191989061539061e-05,2.759579729172401e-06,4.459243291421444e-05,3.538776400091592e-05,-4.183859709883109e-05,-1.0907860996667296e-05,-6.386519999068696e-06,-1.7205608401127392e-05,-3.097861736023333e-06,-2.1030386051279493e-05,1.9604849512688816e-06,-9.716739896248328e-06,-3.536191434250213e-05,2.3416988199187472e-05,-4.285402837922447e-06
-1.983934498639428e-05,1.3173957540857373e-05,-2.276791747135576e-05,1.8648854393177317e-05,-3.749190000235103e-05,5.2684419870274724e-05,-7.768599971313961e-06,2.5203170480381232e-05,3.2848058253875934e-05,-3.244497014520675e-05,-8.93331900897465e-06,-1.6789635992608964e-07,-3.3656931464065565e-06,6.6326757632850786e-06,-1.7205244603246683e-05,6.8505023591569625e-06,2.5543431974028863e-06,-3.6953390008420683e-05,2.4883128844521707e-05,3.45916691912862e-06
-6.687686664008652e-06,-2.1649093469022773e-06,-5.2643599701696075e-06,7.85427437222097e-06,-1.7984599253395572e-05,3.572515561245382e-05,-4.462764991330914e-06,1.55736106535187e-05,2.7017849788535386e-05,-1.651552202019957e-05,1.0152052709599957e-07,-4.955961912855855e-06,-4.972474016540218e-06,-3.2618640943837818e-06,-4.199728209641762e-06,-6.936397767276503e-07,-4.7391868065460585e-06,-1.054323456628481e-05,5.297466486808844e-06,-5.123944902152289e-06
-1.0061175998998806e-06,2.2204462766239885e-06,4.184945282759145e-06,2.3555530788144097e-05,-1.5536466889898293e-05,3.3445619919802994e-05,2.693272108444944e-06,1.939502271852689e-05,1.3797241990687326e-05,-1.6284474440908525e-05,-8.042324452617322e-06,-8.083016609816696e-06,-8.846457831168664e-06,-6.43774609443426e-06,-8.929560863180086e-06,-5.344701548892772e-06,-9.765576351128402e-06,-1.1142521543661132e-05,5.665582648362033e-06,-5.5386963140335865e-06
-1.953530136233894e-05,1.5520749457209604e-05,-2.689727398319519e-05,1.8774400359689025e-05,-4.129879664560576e-05,6.13756500342788e-05,-1.9614873963291757e-05,2.324984097867855e-05,3.400912646611687e-05,-3.255909450672334e-05,-4.248027494213602e-06,2.2368537884176476e-06,-1.3870079101252486e-05,8.336716973644798e-06,-1.6732544281694572e-05,1.5979460840753745e-05,-4.086661789415302e-06,-2.7103476440970553e-05,2.768067588476697e-05,-1.2173424579486891e-06
-1.4734978549313382e-05,2.2361698484019144e-05,-5.237681477865408e-06,3.5059828178418684e-05,-2.299435755048762e-05,4.6343347094079945e-05,-4.724370228359476e-08,1.918558473334997e-05,3.92012806074149e-05,-2.557610332587501e-05,-2.91526368414452e-05,-1.5925703564789728e-05,-2.2442782210418954e-05,-7.285417837010755e-06,-2.910810383127682e-05,6.470637174516014e-06,-1.7359172034048242e-05,-2.809181751217693e-05,5.4702435278386474e-05,-5.368809979700018e-06
-1.543026155559346e-05,2.4313277208420914e-05,-1.8296500002179528e-05,7.262164217536338e-06,-1.8759918475552695e-05,2.3430620785802603e-05,-1.1753736998798558e-05,-5.200527084525675e-07,2.5195278794853948e-05,-2.0100455458305078e-05,-1.611976585991215e-05,8.545403034077026e-07,-1.4936326806491707e-05,1.3167640190658858e-05,-1.708564514046884e-05,2.7805349418486003e-05,-7.391763574560173e-06,-2.16658568206185e-05,4.156223076279275e-05,-1.5308223737520166e-06
-1.368748462482472e-05,-4.807656637240143e-06,-1.4742430721526034e-05,7.621979023042513e-06,-1.6944154140219325e-05,3.437079158175038e-05,-3.294169800938107e-06,1.803865019134321e-05,2.4748012123154695e-05,-5.242770384938922e-06,-2.4606301849416923e-06,-4.6143418330757413e-07,-9.908676311454201e-06,-5.484011467160599e-06,-3.0989764354671934e-06,4.806774541066261e-06,-9.07431081031973e-06,-2.9825350793544203e-06,1.4078886238166888e-05,-1.1475850783426722e-05
-6.0714392589034105e-06,7.929764251457527e-06,-1.2127796253480483e-05,5.5821168700731505e-06,-2.0199338905513287e-05,1.5920882106001955e-05,-9.5331006377819e-06,4.44389525000588e-06,1.0973273674608208e-05,-1.5359644748969004e-05,-1.6255353330052458e-06,2.7178768959856825e-06,-2.2842823454993777e-07,8.960099421528867e-06,-2.6914353270512947e-06,5.357156396712526e-06,4.847569705646038e-06,-1.1571219829420443e-05,7.186983566498384e-06,5.488320653057599e-06
-3.68258679372957e-05,4.325542749938904e-05,-3.702407957462128e-05,2.4682747607585043e-05,-4.560927482089028e-05,5.441274151962716e-05,-2.0438351839402458e-05,1.0183624453929951e-05,7.085314427968115e-05,-4.388137676869519e-05,-2.2209273538464913e-05,-1.4292843388830079e-06,-3.2339710742235184e-05,1.866924458227004e-05,-4.3310708861099556e-05,3.4496080843382515e-05,-1.3724031759920763e-05,-5.798141864943318e-05,9.845873864833266e-05,-2.3837742446630727e-07
-1.250829018317745e-05,1.241457675860147e-05,-2.01145235223521e-05,8.520050897686815e-06,-2.6728866032499354e-05,3.769728937186301e-05,-1.3891660728404531e-05,1.2668373074120609e-05,2.1113112779858056e-05,-2.3050841264193878e-05,-2.901455900428118e-06,1.2824361874663737e-06,-1.0519581508106057e-06,7.937282362036058e-06,-8.04307256885295e-06,4.537731172149506e-06,1.7882582596939756e-06,-1.5551554866988226e-05,1.375019189708837e-05,2.1329174160200637e-06
-3.4710659747361206e-05,4.519809772318695e-05,-2.1610783733194694e-05,4.623596578312572e-05,-3.8933163523324765e-05,5.8054203691426665e-05,-1.1909393833775539e-05,1.7825974282459356e-05,5.534704905585386e-05,-4.1866840547299944e-05,-2.9866690056223888e-05,-5.5644807162025245e-06,-2.9890908081142697e-05,7.2205671131087e-06,-4.1624100049375556e-05,2.2238822111830814e-05,-1.779949525371194e-05,-5.418238288257271e-05,7.79874808358727e-05,-2.1492642190423794e-06
-9.80880213319324e-06,5.0813214329537e-06,-1.6395235434174538e-05,1.709078424028121e-05,-2.7955339458429762e-05,5.469709049066296e-05,-1.2437524674169254e-05,2.5119689780694898e-05,3.3402382769054384e-05,-1.7185715478262864e-05,-1.1989377526333556e-05,-7.378510417765938e-06,-8.211326530727092e-06,-3.3805322203761534e-06,-1.2157760465925094e-05,-7.989560799614992e-07,-7.290084845124056e-06,-1.2110192074032966e-05,1.6374201095459284e-05,-4.666110953621683e-06
-2.491595807896374e-05,1.8279179130331613e-05,-1.8535917433837312e-05,1.327797508565709e-05,-1.7706230664771283e-05,3.012913748534629e-05,-1.2744410241793958e-05,2.218649683527474e-06,3.65937921742443e-05,-1.2330996014497941e-05,-1.5115158930711914e-05,-3.462661879893858e-06,-2.233403029094916e-05,2.0423869955266127e-06,-1.3375466551224235e-05,2.7829778446175624e-05,-2.1215693095655297e-05,-1.2566287523441133e-05,5.9940497294519446e-05,-1.600858308847819e-05
-5.093904178465891e-06,2.657011418705224e-05,-7.355066372838337e-06,1.9385452560527483e-05,-1.532625674371957e-05,3.004493919434026e-05,-4.3480595195433125e-06,1.2279811926418915e-05,2.5534873202559538e-05,-2.6078211249114247e-05,-2.1977246660753735e-05,-1.2309546320921072e-05,-1.7830509023042396e-05,3.976488187618088e-06,-2.6091948257089825e-05,7.169792752392823e-06,-1.0856693279492902e-05,-2.393671547906706e-05,4.566924508253578e-05,5.734400474466383e-07
-8.751280375918213e-06,1.2002888979623094e-05,-9.385156317875953e-06,2.1816657408635365e-05,-2.9261364943522494e-05,2.8286333872529212e-05,-8.469161457469454e-06,2.1668629415216856e-05,1.6712637716409517e-05,-2.7155491807207e-05,-4.269129021849949e-06,3.278441454312997e-06,-5.365797278500395e-06,2.798365514422585e-06,-1.0836929163815512e-05,4.819843525183387e-06,9.926270649884827e-07,-2.285377195221372e-05,9.120304639509413e-06,4.851353935464431e-06
-3.5112634577672e-05,2.1230914171610493e-05,-3.116665538982488e-05,2.965431258417084e-05,-2.6780623556987848e-05,6.536312207572337e-05,-1.5612401966791367e-05,1.6552536180824973e-05,6.541982020280557e-05,-2.532735925342422e-05,-2.22482794924872e-05,-1.5317000361392274e-05,-2.642730009938532e-05,-6.485832273028791e-06,-2.2539747078553773e-05,1.448051079933066e-05,-2.4395371838181745e-05,-2.558274081820855e-05,8.297833392134635e-05,-1.868360823209514e-05
-2.083129311358789e-05,-2.194442458858248e-06,-2.039007085841149e-05,2.843803486030083e-05,-4.355610508355312e-05,9.143614806816913e-05,6.994859177211765e-06,6.696954733342864e-05,4.470695603231434e-05,-3.322179418319138e-05,-9.848658919509035e-06,-1.708054060145514e-05,-1.616638746781973e-05,-1.7104222479247255e-05,-1.286250926568755e-05,-1.2531570519058732e-05,-1.5994977275113342e-05,-2.1338369606382912e-05,1.8346463548368774e-05,-1.3771064459433546e-05
-3.5119390304316767e-05,4.8062453515740344e-05,-2.5367416128574405e-05,3.2802065106807277e-05,-3.566581290215254e-05,5.421972673502751e-05,-1.2230817674208083e-05,1.5065513707668288e-05,6.182409924804233e-05,-3.695901932587731e-05,-3.605344090829021e-05,-1.353482912236359e-05,-3.6073510273126885e-05,1.4359660326590529e-05,-4.470721080451767e-05,3.238505632907618e-05,-2.0921325813105796e-05,-4.522380845628504e-05,8.72733726282604e-05,-4.135369636060204e-06
-3.797530098381685e-05,3.6494070627668407e-06,-2.1375069536588853e-05,1.2209737178636715e-05,-1.9938047444156837e-05,6.044822748663137e-05,8.558390618418343e-07,2.849933571269503e-05,7.525468754465692e-05,-2.0504700842138845e-05,-1.9749503508137423e-05,8.310478733619675e-06,-4.065331268066075e-05,-8.185270189642324e-06,-4.2944413507939316e-05,3.771278807107592e-05,-2.765240424196236e-05,-4.497062764130533e-05,8.123529369186144e-05,-2.4227143057942158e-05
-6.507610123662744e-06,1.2050594477841514e-05,-3.3116402846644633e-06,1.4883528365317034e-05,-8.863429684424773e-06,3.26161198245245e-05,1.0677877071429975e-07,1.0792521294433755e-05,2.9108579838066362e-05,-1.7893784388434142e-05,-1.8983635072800098e-05,-1.2496277847162673e-05,-1.3704522189073032e-05,-3.1493875525256954e-06,-1.6196810065594036e-05,1.7257007129956037e-06,-8.520377036802529e-06,-1.702909685263876e-05,2.9346936571528204e-05,-3.97418779130021e-06
-4.504623757384252e-05,2.6205340873275418e-05,-4.404681749292649e-05,1.432216140528908e-05,-4.243484727339819e-05,5.936083289270755e-05,-1.5291601357603213e-05,2.0279908767406596e-05,7.99788067524787e-05,-3.420748453208944e-05,-2.212747631347156e-05,3.652105533547001e-06,-3.9042517528287135e-05,1.0405918601463782e-05,-3.6890549381496385e-05,4.875816739513539e-05,-2.3129781538955285e-05,-4.9065734856412746e-05,0.00010576475688139908,-1.7444943523514667e-05
6.82477457303321e-06,1.0475667295395397e-05,1.5103619489309494e-05,4.480306461118744e-05,-7.570079560537124e-06,4.469419036468025e-05,1.802796668926021e-05,3.819618905254174e-05,2.806917291309219e-05,-2.1572105978862055e-05,-2.910484909079969e-05,-2.50447938014986e-05,-1.3755161489825696e-05,-1.6984173726086738e-05,-3.5131465665472206e-05,-2.11181882150413e-05,-8.902217814465985e-06,-3.290287440904649e-05,4.732992238132283e-06,1.1582669685594738e-06
-3.1126402973313816e-05,2.7175275135959964e-05,-2.8438929803087376e-05,1.1256718607910443e-05,-3.121660483884625e-05,2.9784544494759757e-05,-1.8036426070011657e-05,4.563702532323077e-06,5.023986705054995e-05,-2.9641205401276238e-05,-1.3641412351717008e-05,9.878838682197966e-06,-1.9382763355224597e-05,2.0506214241322596e-05,-3.317238588351756e-05,3.4232551115565e-05,-4.404116225487087e-06,-4.306943083065562e-05,6.345593283185735e-05,1.0360349733673502e-06
-7.547425298071175e-06,1.0425055620544299e-05,-6.837283081040368e-06,1.9889222812707885e-05,-3.147270308545558e-05,3.758154889510479e-05,-1.2522072211140767e-05,1.3454900908982381e-05,3.126801038888516e-05,-2.718382393140928e-05,-8.742174941289704e-06,2.3165739548858255e-08,-5.948451871518046e-06,1.9926628738176078e-06,-1.432233756304413e-05,5.8914006331178825e-06,-3.953774466936011e-06,-2.0947421887740347e-05,1.9186581084795762e-05,-2.3507664081989788e-07
-9.24068928043198e-08,6.714763458148809e-06,-3.457290063124674e-06,1.2491013649196248e-05,-1.803430222935276e-05,1.7161514733743388e-05,-9.79172575954479e-06,3.4589438655530103e-06,1.4711743460793514e-05,-1.559663360239938e-05,-7.76395199864055e-06,-2.7980136110272724e-06,8.248225640272722e-07,2.8574375505741045e-06,-7.353170985879842e-06,2.217407654825365e-06,3.0057719868636923e-06,-1.2310772490309319e-05,8.03266334514774e-06,5.722183800571656e-06
-7.517357971664751e-06,6.808894340792904e-06,-1.3574677268479718e-05,1.3678478239853575e-05,-2.0558488358801696e-05,3.4764415431709494e-05,-1.1360064945620252e-05,8.954377335612662e-06,2.2806778360973112e-05,-1.5994753084669355e-05,-4.5680753828492016e-06,2.0805482563446276e-06,-5.629808583762497e-06,2.2624095663559274e-07,-4.669099098464358e-06,1.9613585209299345e-06,-3.6992489640397253e-06,-1.2899766488772002e-05,1.0955624247799278e-05,-1.7653730992606143e-06
-9.734048944665119e-06,4.951823996179883e-06,-1.1693383839883609e-05,5.2492523536784574e-06,-1.4877130979584763e-05,3.7308755054255016e-05,-1.2971887372259516e-05,5.497103302332107e-06,3.120854671578854e-05,-8.86576003722439e-06,-1.1011231322299864e-05,-5.725838491343893e-06,-1.1091044143540785e-05,-1.4512934285448864e-06,-9.887190458357509e-06,5.013458121538861e-06,-7.309238299058052e-06,-8.509868393957731e-06,2.850239388862974e-05,-4.603416073223343e-06
-1.142888915239837e-05,9.383643828186905e-06,-1.518960243629408e-05,1.0130207556358073e-05,-2.7931833756156266e-05,2.9131995233910857e-05,-1.4666376955574378e-05,8.69938963887762e-06,2.3798297775101673e-05,-1.7470944612796302e-05,-6.895510523463599e-06,5.771968062617816e-06,-9.571804866936873e-06,5.547006765027618e-06,-6.650415343756322e-06,1.4609114259656053e-05,-3.801640104938997e-06,-1.2471157788240816e-05,1.9623776893240574e-05,-6.172213034005836e-07
-9.915859664033633e-06,-4.0385481270277523e-07,-9.168187261821004e-06,3.2370553526561707e-07,-7.481998181901872e-06,2.227248251074343e-05,-7.301853827357263e-06,4.922995685774367e-06,2.567515889495553e-05,7.516450750699732e-07,-3.4127424441976473e-06,-1.2633208825718611e-06,-9.67941105045611e-06,-5.699174835172016e-06,-7.562198334198911e-07,2.9887914934079163e-06,-1.010579808280454e-05,1.8639411791809835e-06,1.7129365687651443e-05,-1.0739664730863296e-05
-2.1401280434929504e-05,2.5970678052544827e-05,-1.5280838852049783e-06,4.3736372390412726e-05,-1.896787216537632e-05,5.70770262129372e-05,2.7522683012648486e-06,3.207027202734025e-05,4.387657452298299e-05,-3.229581579944352e-05,-3.03128686027776e-05,-1.6735277085899725e-05,-3.248790289944736e-05,-3.250385191222449e-06,-4.507596167968586e-05,4.900334715784993e-06,-1.5600349343003472e-05,-4.367547808215022e-05,5.5897326092235744e-05,-4.949577487423085e-06
-1.819184171836241e-05,2.4971476705104578e-05,2.8770627977792174e-06,5.432731904875254e-05,-1.8467668269295245e-05,6.285028621277888e-05,5.150927790964488e-06,3.486915693429182e-05,4.892263459055357e-05,-3.517514767281682e-05,-3.6111850477027474e-05,-2.8808291517634643e-05,-3.651146380434511e-05,-9.372877684654668e-06,-4.218335288896924e-05,-1.4674978956463747e-06,-2.248552164019202e-05,-4.070120282051448e-05,6.106848945819365e-05,-5.560630370382569e-06
-3.335456312925089e-06,7.029130529190297e-06,-6.206553734955378e-06,1.5968656043696683e-05,-2.4675227905390784e-05,3.382164868526161e-05,-7.869374712754507e-06,1.4079481843509711e-05,1.7463757103541866e-05,-2.3713088012300432e-05,-2.9551019906648435e-06,-6.320387910818681e-07,-1.5754885680507869e-06,2.790916028061474e-06,-1.0623590696923202e-05,1.2932678146171384e-06,6.827190190961119e-07,-2.137062074325513e-05,6.92546927894e-06,2.901500010921154e-06
-1.2870290447608568e-05,3.1530366868537385e-06,-1.0851712659132318e-05,3.706071538545075e-06,-2.0352558749436866e-05,1.9107250409433618e-05,-1.4161288618197432e-05,9.070401176813903e-07,1.7028919501171913e-05,-1.4207306776370388e-05,5.088566013000673e-06,1.0756036772363586e-05,-1.710698711576697e-06,4.1073386682910495e-06,-1.5927992080833064e-07,1.3752015092904912e-05,4.790572347701527e-07,-1.5174482086877106e-05,1.2870613375071116e-05,-1.468325535824988e-06
-1.7429806575819384e-06,8.669565886521013e-06,5.382466383707651e-06,2.461021904309746e-05,-1.78325126398704e-05,4.114323928661179e-05,3.249691417295253e-06,2.849499105650466e-05,1.963972204066522e-05,-2.5010650460899342e-05,-1.9938974105571106e-05,-6.792706017222372e-06,-1.8893490050686523e-05,-2.290677457494894e-06,-2.2103735545897507e-05,-3.7071413316880353e-07,-1.2632199286599644e-05,-1.2903439710498787e-05,1.2038190334351384e-05,-2.7160033369000303e-06
-8.51475647323241e-06,4.340597953955694e-06,-6.621166676268331e-06,1.3085720638628118e-05,-1.490905640366691e-05,2.6944341698253993e-05,4.112125225219643e-06,1.4707955642734305e-05,1.9258545364664315e-05,-1.4549676052411087e-05,-7.539577836723765e-06,-4.459398951439653e-06,-1.0115119494003011e-05,-2.517247821742785e-06,-9.914767360896803e-06,2.120518502124469e-06,-5.821418881168938e-06,-1.0772075711429352e-05,1.4209563232725486e-05,-3.045106154786481e-06
-1.6604139545961516e-05,1.006702882477839e-05,-3.2090890272229444e-05,3.035841541532136e-05,-6.146228838588286e-05,0.00010231822216155706,-2.8929835025337525e-05,3.603571917665249e-05,6.411924186977558e-05,-3.938266854675021e-05,-1.2683764907706063e-05,-9.848796935330029e-06,-9.871694373941864e-06,-6.115626092650928e-06,-1.5019557963569241e-05,-1.3002636478631757e-06,-7.708870157330239e-06,-2.6231757601635763e-05,2.7658112230710685e-05,-3.3065872884208147e-06
-1.6704076188034378e-05,1.7380488770868396e-05,-2.3328268525801832e-05,7.5726052273239475e-06,-3.140731269013486e-05,2.3944898430272588e-05,-2.093190096275066e-05,-2.771135768853128e-06,2.928309731942136e-05,-2.7927185328735504e-05,-4.156507543484622e-06,1.4025889868207742e-05,-1.4425660083361436e-05,1.5143023574637482e-05,-2.1921377992839552e-05,3.2853730090209865e-05,3.8903635868337005e-07,-2.9317142889340175e-05,5.004506965633482e-05,2.252727426821366e-06
