,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
55,0.21875,0.09790017581828693,0.017329739187569547,0.033009571378758755,0.02614280434803823,0.06705570045089265,0.053939788024139235,0.001679881859356692,0.15474253527735293,0.07835887903431926,0.017469993462848558,0.017102387094351277,0.04240341172263458,0.033453569548811256,0.018003199469205904
56,0.22265625,0.08490871536686116,0.02252486760571571,0.030204544636367552,0.022012261194474053,0.07128807708449854,0.08437910885972347,0.0017293573651368135,0.23021716387985758,0.09797863234330739,0.02374947619488344,0.025153773848484145,0.04224332171660066,0.030584190157549734,0.01285097579790305
57,0.2265625,0.09177334917284859,0.02801031731677802,0.024808777209066348,0.026773029073600237,0.07746086669000819,0.13839682533029243,0.0018458516567900628,0.27011572743358925,0.06398043350501373,0.02574265206708063,0.030471556244154246,0.04406483489743843,0.030894788999591288,0.011997035340228232
58,0.23046875,0.0644428660631428,0.027744701534278708,0.03034545988515967,0.018090704608974426,0.08380341332973366,0.09965344207199148,0.0017593640172478846,0.18630539139305355,0.10120577754882115,0.021880620352296692,0.03353070081768499,0.028626112264137617,0.018545836501516273,0.024978920514441876
59,0.234375,0.118427181154366,0.022853587421505017,0.026419555803704645,0.029217757616212894,0.09002349350491516,0.053992351804538846,0.0016703482572726323,0.1686831009834751,0.08530453237816825,0.014157097767808186,0.0266063490163288,0.020976209602852087,0.033752935008223225,0.028140104741424556
60,0.23828125,0.13954055919602504,0.019589502148656977,0.022823949251815658,0.026962794952210968,0.08544013233559664,0.02631256687752225,0.0017851176535290533,0.17069108952073062,0.06881180949795275,0.029090946007289353,0.019504264736069067,0.024923826778097208,0.039609353253541764,0.02282917574848189
61,0.2421875,0.08855159249766505,0.01524596947960255,0.026475932440579303,0.02005613411394094,0.06907632206794831,0.03704481181759999,0.0018376693071026186,0.12529562009318068,0.07478768306839557,0.03669087561587518,0.05003687428766331,0.02734799172499982,0.04868076016816789,0.02204784446854536
62,0.24609375,0.06530363625026483,0.017211492313713272,0.025744078303796127,0.022232557830783803,0.07120018650267895,0.05495485792111376,0.0017062033946145566,0.11160112931823869,0.06811082169017856,0.029240415423366757,0.04461219002347466,0.026713948088432575,0.033230323945272096,0.01679147826372344
63,0.25,0.07880847452866428,0.019817420350973503,0.024442117706514385,0.025844126513313692,0.06704972665047902,0.03641099855661098,0.0016954206025800815,0.08571335924502749,0.07439477746953534,0.021307285962992726,0.007978071399305012,0.03727069188494548,0.015513206820496455,0.02471871060525501
64,0.25390625,0.0966413725749936,0.027193251215680038,0.032702039857104195,0.03273662230488466,0.0692184814038427,0.04679983926748076,0.0018303123837132478,0.10263446144930582,0.08291172240510167,0.014570491037408442,0.02914826055473831,0.024584853709354145,0.024237593106671694,0.01907613944616363
65,0.2578125,0.07338205048235633,0.016793788429745445,0.03353553488032226,0.04347023748419861,0.08431748405686346,0.0391155295738539,0.0017982378599440975,0.15996926657666566,0.1089137665065,0.018738058952235924,0.013366813902406679,0.0222184081366284,0.035113211372917064,0.020135032342025367
